"Tags","Checked","Name","Formula","Annot. Source: Predicted Compositions","Annot. Source: mzCloud Search","Annot. Source: ChemSpider Search","Annot. Source: MassList Search","Annot. DeltaMass [Da]","Annot. DeltaMass [ppm]","Calc. MW","m/z","RT [min]","Area (Max.)","# mzCloud Results","mzCloud Best Match","mzCloud Best Match Confidence","mzCloud Best Sim. Match","Mass List Match: metabolites list_230424_ForCD","MS2","Reference Ion","Area: 2M_22_pos.raw (F3)","Area: 2M_31_pos.raw (F4)","Area: 2M_20_pos.raw (F5)","Area: 2M_26_pos.raw (F6)","Area: 2M_23_pos.raw (F7)","Area: 2M_17_pos.raw (F8)","Area: 2M_33_pos.raw (F9)","Area: 2M_16_pos.raw (F10)","Area: 1M_09_pos.raw (F13)","Area: 1M_07_pos.raw (F14)","Area: 1M_11_pos.raw (F15)","Area: 1M_06_pos.raw (F16)","Area: 1M_10_pos.raw (F17)","Area: 4M_05_pos.raw (F19)","Area: 1M_05_pos.raw (F20)","Area: 4M_04_pos.raw (F21)","Area: 1M_02_pos.raw (F22)","Area: 4M_03_pos.raw (F23)","Area: 1M_04_pos.raw (F24)","Area: 4M_02_pos.raw (F25)","Area: 1M_01_pos.raw (F26)","Area: 4M_01_pos_20250210171958.raw (F27)","Group Area: 2M_22_pos","Group Area: 2M_31_pos","Group Area: 2M_20_pos","Group Area: 2M_26_pos","Group Area: 2M_23_pos","Group Area: 2M_17_pos","Group Area: 2M_33_pos","Group Area: 2M_16_pos","Group Area: 1M_09_pos","Group Area: 1M_07_pos","Group Area: 1M_11_pos","Group Area: 1M_06_pos","Group Area: 1M_10_pos","Group Area: 4M_05_pos","Group Area: 1M_05_pos","Group Area: 4M_04_pos","Group Area: 1M_02_pos","Group Area: 4M_03_pos","Group Area: 1M_04_pos","Group Area: 4M_02_pos","Group Area: 1M_01_pos","Group Area: 4M_01_pos_20250210171958","Peak Rating: 2M_22_pos.raw (F3)","Peak Rating: 2M_31_pos.raw (F4)","Peak Rating: 2M_20_pos.raw (F5)","Peak Rating: 2M_26_pos.raw (F6)","Peak Rating: 2M_23_pos.raw (F7)","Peak Rating: 2M_17_pos.raw (F8)","Peak Rating: 2M_33_pos.raw (F9)","Peak Rating: 2M_16_pos.raw (F10)","Peak Rating: 1M_09_pos.raw (F13)","Peak Rating: 1M_07_pos.raw (F14)","Peak Rating: 1M_11_pos.raw (F15)","Peak Rating: 1M_06_pos.raw (F16)","Peak Rating: 1M_10_pos.raw (F17)","Peak Rating: 4M_05_pos.raw (F19)","Peak Rating: 1M_05_pos.raw (F20)","Peak Rating: 4M_04_pos.raw (F21)","Peak Rating: 1M_02_pos.raw (F22)","Peak Rating: 4M_03_pos.raw (F23)","Peak Rating: 1M_04_pos.raw (F24)","Peak Rating: 4M_02_pos.raw (F25)","Peak Rating: 1M_01_pos.raw (F26)","Peak Rating: 4M_01_pos_20250210171958.raw (F27)"
NA,FALSE,NA,"C37 H86 N7 O9 P3 S","Full match","No results","No results","No results",-0.00669,-7.46,897.53536,898.54264,2.83,119982.103791828,0,NA,NA,NA,"No matches found","No MS2","[M+H]+1",28462.0077780902,31814.2457208526,31626.8565549072,77473.9957365357,51182.5306370959,81104.5671553253,54635.5696258232,39129.8486178836,48043.0223488071,63283.9286196645,14039.058000317,17566.6495061073,33330.1785460924,119982.103791828,29310.7955865659,111736.021357161,53717.8452122107,41133.2365671393,14878.2093259444,61806.9591827173,36083.0775632802,35689.8032009057,28462.0077780902,31814.2457208526,31626.8565549072,77473.9957365357,51182.5306370959,81104.5671553253,54635.5696258232,39129.8486178836,48043.0223488071,63283.9286196645,14039.058000317,17566.6495061073,33330.1785460924,119982.103791828,29310.7955865659,111736.021357161,53717.8452122107,41133.2365671393,14878.2093259444,61806.9591827173,36083.0775632802,35689.8032009057,3.8,1.1,6.5,NA,3.8,4.3,4.3,7.6,3.8,2.7,3.3,7.6,4.3,7.4,8.2,6.8,6.5,6,7.6,4.9,4.3,6.5
NA,FALSE,NA,"C10 H23 N7 S","Full match","No results","No results","No results",0.00221,8.09,273.17578,274.18305,4.451,366906.117295291,0,NA,NA,NA,"No matches found","No MS2","[M+H]+1",183178.209333493,11237.4198568478,366906.117295291,50485.4142977369,36982.671440058,266404.053350072,79304.3793241419,30522.7590954451,123118.364670202,205553.836886038,110901.831589768,105633.240924604,26599.4995979981,56772.6931089468,159619.215229963,39350.5126345749,224602.77738989,28072.1578120175,189090.267826892,15954.8829210405,161952.040433582,47096.157655973,183178.209333493,11237.4198568478,366906.117295291,50485.4142977369,36982.671440058,266404.053350072,79304.3793241419,30522.7590954451,123118.364670202,205553.836886038,110901.831589768,105633.240924604,26599.4995979981,56772.6931089468,159619.215229963,39350.5126345749,224602.77738989,28072.1578120175,189090.267826892,15954.8829210405,161952.040433582,47096.157655973,4.1,4.3,5,3.3,2.7,6.3,1.6,3.8,1.4,4.7,4.1,5.2,NA,2.7,4.7,3.3,5.2,2.7,6.3,NA,5.8,6.5
NA,FALSE,NA,"C19 H38 N3 P3","Full match","No results","No match","No results",0.00306,7.62,401.23091,402.23819,2.792,226765.595943079,0,NA,NA,NA,"No matches found","No MS2","[M+H]+1",66036.9930534331,73914.1511287879,77341.1433472063,137166.587500086,75828.3142480462,226765.595943079,212415.752055044,92002.1991764409,165334.835742673,221912.520059569,75501.4570716396,49230.2989395314,123508.750689208,129392.232852501,102399.157176847,195742.091190922,102176.715861905,108150.264479827,126254.61278317,144545.441948479,148952.372879869,201024.274868758,66036.9930534331,73914.1511287879,77341.1433472063,137166.587500086,75828.3142480462,226765.595943079,212415.752055044,92002.1991764409,165334.835742673,221912.520059569,75501.4570716396,49230.2989395314,123508.750689208,129392.232852501,102399.157176847,195742.091190922,102176.715861905,108150.264479827,126254.61278317,144545.441948479,148952.372879869,201024.274868758,4.9,3.8,6,NA,2.2,2.5,3.6,4.9,6.8,3.6,4.9,4.9,3,6.8,5.8,7.4,3,5.2,2.5,4.1,3,4.7
NA,FALSE,NA,NA,"No results","No results","No results","No results",NA,NA,146.92353,294.85438,16.543,242250.786785784,0,NA,NA,NA,"No matches found","DDA for other ion","[2M+H]+1",230335.570788681,104242.232228007,180825.898971723,9326.47912666868,201244.303698119,132892.857953712,223368.261789374,110005.75818539,118837.077247441,124115.755314683,135414.52533846,124922.483088955,153294.00302917,183467.586074089,7978.11204561043,191776.643940286,119820.323938787,166155.436839105,98560.2189380676,185966.690638676,95359.2811841463,242250.786785784,230335.570788681,104242.232228007,180825.898971723,9326.47912666868,201244.303698119,132892.857953712,223368.261789374,110005.75818539,118837.077247441,124115.755314683,135414.52533846,124922.483088955,153294.00302917,183467.586074089,7978.11204561043,191776.643940286,119820.323938787,166155.436839105,98560.2189380676,185966.690638676,95359.2811841463,242250.786785784,4.1,6.8,NA,NA,NA,NA,NA,NA,6.3,6.3,8.5,NA,NA,7.4,NA,7.9,NA,7.9,NA,6.8,NA,5.8
NA,FALSE,NA,"C17 H29 N O2 S","Full match","No results","No results","No results",0.00191,6.13,311.19381,312.20108,4.24,198156.495647347,0,NA,NA,NA,"No matches found","No MS2","[M+H]+1",10153.4317900987,14658.078994759,10832.2423699325,91743.5834582555,16796.8579079805,59470.4331591752,15598.3574869574,118212.614677588,22616.8082439189,8938.93872713717,81147.8632971285,32899.2696248597,23337.9328377711,32894.6951588587,198156.495647347,126040.092463691,48279.6845614338,13068.2219507356,41845.173997958,21809.7005289051,98581.2028407031,85599.1098090551,10153.4317900987,14658.078994759,10832.2423699325,91743.5834582555,16796.8579079805,59470.4331591752,15598.3574869574,118212.614677588,22616.8082439189,8938.93872713717,81147.8632971285,32899.2696248597,23337.9328377711,32894.6951588587,198156.495647347,126040.092463691,48279.6845614338,13068.2219507356,41845.173997958,21809.7005289051,98581.2028407031,85599.1098090551,NA,6.5,NA,3.3,3.3,3.3,NA,7.4,1.1,NA,5.4,NA,2.2,2.7,7.9,5.2,4.3,2.7,4.3,4.3,4.1,4.3
NA,FALSE,NA,"C6 H11 N2 O14 P","Full match","No results","No results","No results",-0.00305,-8.32,365.99174,388.98091,15.018,107583.413169974,0,NA,NA,NA,"No matches found","DDA for preferred ion","[M+Na]+1",75825.4616116278,107583.413169974,78421.8571515758,74176.1343740243,50172.7561961957,9911.08296330706,28102.8888158268,20187.3387414256,29712.8327432959,12736.4393035668,11055.3823629872,9340.38255823611,8916.00984171091,8866.61019697984,17063.7920311754,23812.0574354517,27462.6857114041,27626.2454993929,25256.9052128737,24202.2385870781,16032.5369769065,32823.1215406964,75825.4616116278,107583.413169974,78421.8571515758,74176.1343740243,50172.7561961957,9911.08296330706,28102.8888158268,20187.3387414256,29712.8327432959,12736.4393035668,11055.3823629872,9340.38255823611,8916.00984171091,8866.61019697984,17063.7920311754,23812.0574354517,27462.6857114041,27626.2454993929,25256.9052128737,24202.2385870781,16032.5369769065,32823.1215406964,7.6,2,6,4.3,4.9,NA,6.5,3.8,1.1,NA,6.5,NA,NA,NA,4.9,NA,3.3,NA,NA,4.3,4.3,7.1
NA,FALSE,NA,"C39 H87 N9 S4","Full match","No results","No match","No results",0.00396,4.89,809.60069,810.60797,16.644,442759.644401212,0,NA,NA,NA,"No matches found","No MS2","[M+H]+1",333947.227597406,351442.142668276,346412.646120991,332809.63728679,229008.606587096,442759.644401212,357280.496270546,117961.087098819,249335.107538816,234688.22327778,134775.732118145,48125.3269424143,237169.411403034,164574.597002948,260806.985854931,251318.93366415,223488.086343247,220347.296971076,204778.806636246,225595.821220576,254542.960913283,225734.892834762,333947.227597406,351442.142668276,346412.646120991,332809.63728679,229008.606587096,442759.644401212,357280.496270546,117961.087098819,249335.107538816,234688.22327778,134775.732118145,48125.3269424143,237169.411403034,164574.597002948,260806.985854931,251318.93366415,223488.086343247,220347.296971076,204778.806636246,225595.821220576,254542.960913283,225734.892834762,5,3.9,2.8,3.9,5.8,3.4,2.3,5.2,2.5,1.4,3.6,6.5,2,2,3,0.9,2,0.3,2.5,0.3,0.9,2
NA,FALSE,NA,"C20 H49 N9 O11","Full match","No results","No results","No results",-0.0019,-3.22,591.35325,592.36053,2.819,101534.933681883,0,NA,NA,NA,"No matches found","No MS2","[M+H]+1",84240.9862731932,18900.6622166532,29586.0740820955,81915.1735481789,12405.5406329699,43718.7343131439,27425.2255387299,10793.4523451897,48201.7786022432,27761.3638486549,7913.55372130707,10441.7796042065,14860.1699564386,101534.933681883,27278.1587765236,44197.7663179347,53677.905996137,36097.9702965111,18140.1019983111,38776.3629987888,61257.8601642456,22046.8815651529,84240.9862731932,18900.6622166532,29586.0740820955,81915.1735481789,12405.5406329699,43718.7343131439,27425.2255387299,10793.4523451897,48201.7786022432,27761.3638486549,7913.55372130707,10441.7796042065,14860.1699564386,101534.933681883,27278.1587765236,44197.7663179347,53677.905996137,36097.9702965111,18140.1019983111,38776.3629987888,61257.8601642456,22046.8815651529,1.6,8.2,2.7,NA,NA,2.7,NA,NA,4.3,3.8,7.6,NA,NA,7.4,4.9,4.9,6,3.8,4.9,3.8,4.9,NA
NA,FALSE,NA,NA,"No results","No results","No results","No results",NA,NA,478.39691,479.40418,2.491,165159.864044162,0,NA,NA,NA,"No matches found","No MS2","[M+H]+1",25600.2519985135,79870.8732287045,122775.402655494,65812.1022111403,32160.249191248,130385.41240572,42519.189949439,54734.2971107924,31597.8712986259,66215.5059273705,23270.0314900934,44643.2528142248,40521.9021460474,119753.481811408,43744.8378321264,134690.792959394,165159.864044162,98796.2276218724,58881.3315137741,34942.4451570498,62445.9624492559,81176.286894577,25600.2519985135,79870.8732287045,122775.402655494,65812.1022111403,32160.249191248,130385.41240572,42519.189949439,54734.2971107924,31597.8712986259,66215.5059273705,23270.0314900934,44643.2528142248,40521.9021460474,119753.481811408,43744.8378321264,134690.792959394,165159.864044162,98796.2276218724,58881.3315137741,34942.4451570498,62445.9624492559,81176.286894577,3.3,3.3,4.1,2.7,3.8,3,7.1,2.7,4.3,3.8,6.5,3.8,2.7,1.4,3.8,6.8,3.6,6.8,4.3,7.6,3.3,1.1
NA,FALSE,NA,"C29 H51 N4 P3","Full match","No results","No results","No results",0.00442,8.06,548.33708,549.34435,1.885,209799.561148823,0,NA,NA,NA,"No matches found","DDA for preferred ion","[M+H]+1",6874.97727502674,29978.3003077253,100040.370189447,83330.6597707812,124293.142471443,132651.853178806,48100.049821087,70610.8918471557,128021.703129606,58180.8770280298,43602.4186242301,17633.6063812295,93690.8812010465,110911.926844588,84128.9976646029,209799.561148823,185606.498053087,30747.8448699194,132594.967062637,33223.6808532543,31735.0985136234,87624.0287093774,6874.97727502674,29978.3003077253,100040.370189447,83330.6597707812,124293.142471443,132651.853178806,48100.049821087,70610.8918471557,128021.703129606,58180.8770280298,43602.4186242301,17633.6063812295,93690.8812010465,110911.926844588,84128.9976646029,209799.561148823,185606.498053087,30747.8448699194,132594.967062637,33223.6808532543,31735.0985136234,87624.0287093774,6.5,3.8,4.7,4.3,2.5,2.5,2.7,6.5,2.5,3.3,3.3,7.1,3,4.1,2.7,6.3,3,1.6,2.5,NA,4.9,7.1
NA,FALSE,NA,"C3 H3 N4 O13 P3 S2","Full match","No results","No results","No results",-0.0023,-5.01,459.83278,460.84006,17.14,436495.426092493,0,NA,NA,NA,"No matches found","No MS2","[M+H]+1",321449.455120445,130463.133903309,283971.677011016,378389.410972463,330049.449155773,154082.586627544,436495.426092493,197451.186778261,192510.745828585,203081.230802008,262980.145498181,191890.254636945,157725.308100701,167534.626458728,185121.059833636,178258.661298223,264680.186808825,197538.24818901,253121.838046527,245223.168241687,189521.854367384,158070.942793833,321449.455120445,130463.133903309,283971.677011016,378389.410972463,330049.449155773,154082.586627544,436495.426092493,197451.186778261,192510.745828585,203081.230802008,262980.145498181,191890.254636945,157725.308100701,167534.626458728,185121.059833636,178258.661298223,264680.186808825,197538.24818901,253121.838046527,245223.168241687,189521.854367384,158070.942793833,3.9,6.8,5.5,4.5,6.1,2.5,5,4.1,3,3.6,4.7,4.1,4.7,3,4.1,3.6,3.6,3.6,4.7,5.2,3.6,5.8
NA,FALSE,NA,"C5 H17 N6 P","Full match","No results","No match","No results",0.00084,4.36,192.12607,193.13335,10.41,1915820.91798787,0,NA,NA,NA,"No matches found","DDA for preferred ion","[M+H]+1",1041300.83632419,583962.647519549,865746.824679389,1046411.41339602,424216.490699874,1041748.15022042,811440.454723715,612619.448655798,1915820.91798787,1900675.65056749,1133221.78932812,1530396.63417003,1194182.69281063,1811425.88284563,1654155.73653534,1658158.41177742,1693149.61999854,1749837.97042112,1438884.36488862,1513882.54065658,1466414.41384911,811592.800978389,1041300.83632419,583962.647519549,865746.824679389,1046411.41339602,424216.490699874,1041748.15022042,811440.454723715,612619.448655798,1915820.91798787,1900675.65056749,1133221.78932812,1530396.63417003,1194182.69281063,1811425.88284563,1654155.73653534,1658158.41177742,1693149.61999854,1749837.97042112,1438884.36488862,1513882.54065658,1466414.41384911,811592.800978389,2.6,1.2,2.1,4.2,1.7,3.7,2.1,1.7,3.2,4.2,2.6,3.2,3.2,3.7,4.2,4.2,2.6,3.7,2.1,2.6,3.7,1.5
NA,FALSE,NA,"C8 H7 N2 O14 P","Full match","No results","No results","No results",0.00344,8.91,385.96693,386.97415,14.524,117188.995718748,0,NA,NA,NA,"No matches found","No MS2","[M+H]+1",41085.410895699,20073.0952090419,78172.1219312869,63967.7747918653,58567.9611149037,32765.9265402913,117188.995718748,35447.8831307673,71160.1349767292,46854.5403219184,47887.0716979055,17716.7324611668,36708.856795398,41908.6782215005,52463.2413941383,42020.8766250894,109286.204530861,18659.9527533121,59552.7159333358,44282.4962895144,9465.39348268127,28856.7549479101,41085.410895699,20073.0952090419,78172.1219312869,63967.7747918653,58567.9611149037,32765.9265402913,117188.995718748,35447.8831307673,71160.1349767292,46854.5403219184,47887.0716979055,17716.7324611668,36708.856795398,41908.6782215005,52463.2413941383,42020.8766250894,109286.204530861,18659.9527533121,59552.7159333358,44282.4962895144,9465.39348268127,28856.7549479101,3.8,3.3,7.1,7.1,7.1,2.7,5.8,4.9,4.9,6.5,6.5,6.5,4.3,6,6.5,3.3,3.6,1.1,4.9,6.5,2.7,2.7
NA,FALSE,NA,NA,"No results","No results","No results","No results",NA,NA,172.62748,363.28879,2.055,260569.760337861,0,NA,NA,NA,"No matches found","No MS2","[2M+NH4]+1",81200.3716220278,113650.242146156,166812.495618672,83102.1944049373,141194.052148403,45672.7054497068,122802.41020465,158876.88227256,122380.375465832,55638.5212909424,71555.9213482392,65578.1042109023,102809.727667713,72905.8994031972,38513.5440391013,163670.140530935,260569.760337861,18287.8604533534,100233.164906827,23643.4546071672,80151.1522873661,59468.5605768781,81200.3716220278,113650.242146156,166812.495618672,83102.1944049373,141194.052148403,45672.7054497068,122802.41020465,158876.88227256,122380.375465832,55638.5212909424,71555.9213482392,65578.1042109023,102809.727667713,72905.8994031972,38513.5440391013,163670.140530935,260569.760337861,18287.8604533534,100233.164906827,23643.4546071672,80151.1522873661,59468.5605768781,7.1,4.7,NA,3.3,NA,4.9,4.1,6.3,NA,0,5.4,2.7,3.6,NA,6.5,4.1,4.7,7.1,4.7,7.1,4.3,NA
NA,FALSE,NA,"C43 H95 N9 O6","Full match","No results","No results","No results",0.0055,6.6,833.74603,834.75331,3.002,308969.466733506,0,NA,NA,NA,"No matches found","DDA for preferred ion","[M+H]+1",199067.138107038,112141.722656951,191388.291042331,271612.993672853,91705.8718204971,252830.755267249,116803.37537462,24629.5269167375,170711.055042504,308969.466733506,125212.194496587,44483.2579907286,101694.451695209,255974.641869621,84579.8989530533,267894.156799319,91568.1477768332,93467.2664250725,131424.922715188,150216.944880062,165869.747025717,183791.544377378,199067.138107038,112141.722656951,191388.291042331,271612.993672853,91705.8718204971,252830.755267249,116803.37537462,24629.5269167375,170711.055042504,308969.466733506,125212.194496587,44483.2579907286,101694.451695209,255974.641869621,84579.8989530533,267894.156799319,91568.1477768332,93467.2664250725,131424.922715188,150216.944880062,165869.747025717,183791.544377378,NA,NA,2,1.2,2.7,2,2.5,3.8,1.4,1.7,NA,4.3,3.6,1.4,2.2,0.9,0.5,2,2,NA,2.5,2.5
NA,FALSE,NA,"C35 H30 O15","Full match","No results","No results","No results",0.00331,4.8,690.16178,691.16908,14.842,382845.390634385,0,NA,NA,NA,"No matches found","DDA for other ion","[M+H]+1",168852.309107441,95256.4259656394,161845.256333991,142550.805461734,142183.453506636,31302.4342710425,382845.390634385,140798.892428302,205223.904820169,204549.027264521,143600.846105367,38306.8900312505,75821.9658223308,272713.931933117,89020.5895041645,53907.8618961296,74114.8075008428,38276.4764156796,143637.827073433,85907.0526697061,233367.969302217,57239.654180746,168852.309107441,95256.4259656394,161845.256333991,142550.805461734,142183.453506636,31302.4342710425,382845.390634385,140798.892428302,205223.904820169,204549.027264521,143600.846105367,38306.8900312505,75821.9658223308,272713.931933117,89020.5895041645,53907.8618961296,74114.8075008428,38276.4764156796,143637.827073433,85907.0526697061,233367.969302217,57239.654180746,2,3.6,2,2,4.1,7.1,5.5,6.8,3,2.5,0.9,6.5,7.1,6.6,2.7,0,2.2,NA,4.7,NA,0.9,4.9
NA,FALSE,NA,"C14 H16 N8 O3 S5","Full match","No results","No results","No results",0.00028,0.55,503.99517,505.00244,14.989,841653.255441231,0,NA,NA,NA,"No matches found","No MS2","[M+H]+1",172270.994031444,841653.255441231,217538.792782986,158132.407656644,192718.617470922,146882.634835405,103689.522556241,95051.4491102151,224238.056559239,164096.237516016,149195.908511815,48267.1600206152,57456.5116076317,30602.6697230473,196040.096184921,165237.463186351,31582.6631723362,193375.907095323,106879.143070083,60040.070041009,698860.542682919,40491.1525720163,172270.994031444,841653.255441231,217538.792782986,158132.407656644,192718.617470922,146882.634835405,103689.522556241,95051.4491102151,224238.056559239,164096.237516016,149195.908511815,48267.1600206152,57456.5116076317,30602.6697230473,196040.096184921,165237.463186351,31582.6631723362,193375.907095323,106879.143070083,60040.070041009,698860.542682919,40491.1525720163,3,5.3,1.4,4.1,4.1,2,2,6.8,3.6,3.6,1.4,2.2,1.6,1.6,6.3,0.9,2.7,4.1,2,1.1,6.6,3.8
NA,FALSE,NA,"C7 H15 N3","Full match","No results","No results","No results",-0.00013,-0.9,141.12647,142.13375,8.785,1352287.86519374,0,NA,NA,NA,"No matches found","No MS2","[M+H]+1",432524.977334028,431419.070105948,319995.57226662,374570.63743534,606107.939037696,808929.226066031,585649.940133304,128994.493234095,679620.127159469,1050976.81671386,739609.263377911,625142.289454819,232606.861604024,1330558.71311721,868230.824694082,1352287.86519374,867920.563842311,937126.932971813,1179792.29878548,821357.61764675,770457.840753989,1038248.55365407,432524.977334028,431419.070105948,319995.57226662,374570.63743534,606107.939037696,808929.226066031,585649.940133304,128994.493234095,679620.127159469,1050976.81671386,739609.263377911,625142.289454819,232606.861604024,1330558.71311721,868230.824694082,1352287.86519374,867920.563842311,937126.932971813,1179792.29878548,821357.61764675,770457.840753989,1038248.55365407,1.7,0.7,1.7,2.8,1.2,3.2,2.8,4.1,2.8,4.8,3.9,1.2,1.4,3.2,2.6,3.7,5.3,1.5,3.2,1.5,3.7,3.2
NA,FALSE,NA,"C5 H17 N3 O10 P2","Full match","No results","No results","No results",-0.00247,-7.24,341.03645,342.04372,4.122,533841.543100617,0,NA,NA,NA,"No matches found","DDA for preferred ion","[M+H]+1",128510.552156531,325478.450482979,302163.194163023,214936.355103334,259150.245533409,180677.492331775,229930.975569839,33596.3613577677,533841.543100617,264876.36021612,280988.726951868,54434.8951699253,86337.0337841413,214144.940290176,155471.884430139,197939.6697763,324514.3387838,248041.658773804,282234.231675672,285412.891808146,272742.846179583,146847.827528936,128510.552156531,325478.450482979,302163.194163023,214936.355103334,259150.245533409,180677.492331775,229930.975569839,33596.3613577677,533841.543100617,264876.36021612,280988.726951868,54434.8951699253,86337.0337841413,214144.940290176,155471.884430139,197939.6697763,324514.3387838,248041.658773804,282234.231675672,285412.891808146,272742.846179583,146847.827528936,3,1.7,2.8,4.1,1.4,0.9,3.6,6.5,2.3,0.9,1.2,6.5,NA,2,0.9,2,2.8,2.5,2.3,4.5,2.3,3
NA,FALSE,NA,NA,"No results","No results","No results","No results",NA,NA,513.13115,514.13842,11.602,112342.861617826,0,NA,NA,NA,"No matches found","No MS2","[M+H]+1",104615.91601586,103618.163377541,104207.433987763,112342.861617826,98866.0104119142,58697.7897729593,96223.503691716,64585.2677563228,100052.706092453,84559.6350316178,54502.1942350666,55711.7651713481,49096.0721532569,89299.5149885616,78890.70723865,81060.0391422981,88456.2536345406,88359.8610262401,90279.4629109191,70169.8057230001,51695.4983609649,63801.5778443096,104615.91601586,103618.163377541,104207.433987763,112342.861617826,98866.0104119142,58697.7897729593,96223.503691716,64585.2677563228,100052.706092453,84559.6350316178,54502.1942350666,55711.7651713481,49096.0721532569,89299.5149885616,78890.70723865,81060.0391422981,88456.2536345406,88359.8610262401,90279.4629109191,70169.8057230001,51695.4983609649,63801.5778443096,7.9,7.4,7.4,5.2,5.2,7.1,4.1,6.5,3.6,3.8,6,7.1,4.9,6.5,7.1,3.8,2.7,5.4,8.7,4.3,3.8,4.3
NA,FALSE,NA,"C3 H N2 O8 P3 S2","Full match","No results","No results","No results",0.0013,3.72,349.84002,350.84723,17.052,112337.355298992,0,NA,NA,NA,"No matches found","No MS2","[M+H]+1",43413.5235739823,112337.355298992,97530.276656587,69084.3088436001,51875.1116110214,50576.3108683987,74686.8269643564,47840.1502393604,39928.5488477212,51093.461982313,52945.3681100482,35423.3463332996,45453.0310478164,78143.4231929682,55552.8323126853,56834.3539292804,42652.6618313444,85162.4356907846,47832.4888744189,45664.2029312478,52866.471032735,68134.735915331,43413.5235739823,112337.355298992,97530.276656587,69084.3088436001,51875.1116110214,50576.3108683987,74686.8269643564,47840.1502393604,39928.5488477212,51093.461982313,52945.3681100482,35423.3463332996,45453.0310478164,78143.4231929682,55552.8323126853,56834.3539292804,42652.6618313444,85162.4356907846,47832.4888744189,45664.2029312478,52866.471032735,68134.735915331,4.9,3.6,3.6,7.1,7.1,3.8,3.3,6.5,4.9,5.4,6.5,7.1,6.5,3.8,7.1,5.4,7.6,2.2,7.1,3.3,7.1,3.3
NA,FALSE,NA,NA,"No results","No results","No results","No results",NA,NA,815.55767,816.56494,16.671,396301.95348605,0,NA,NA,NA,"No matches found","No MS2","[M+H]+1",254328.472112689,70751.0355404818,62809.8837943503,121802.729524464,396301.95348605,358072.768730095,104161.624438557,124028.852712425,76889.2399980665,196529.1395907,172753.196118193,63074.1124342117,124676.804043361,93613.0381536653,362494.866761014,366604.367866853,288496.403165006,157562.743624235,113204.623617001,306696.266928003,169954.6417304,59807.6429079944,254328.472112689,70751.0355404818,62809.8837943503,121802.729524464,396301.95348605,358072.768730095,104161.624438557,124028.852712425,76889.2399980665,196529.1395907,172753.196118193,63074.1124342117,124676.804043361,93613.0381536653,362494.866761014,366604.367866853,288496.403165006,157562.743624235,113204.623617001,306696.266928003,169954.6417304,59807.6429079944,4.7,2.7,2.7,2.5,2.3,3.9,5.8,4.7,6.5,3.6,3,5.4,3.6,6.3,1.7,3.9,2.8,0.9,3,3.4,4.7,6.5
NA,FALSE,NA,"C4 H N2 O9 P S3","Full match","No results","No results","No results",0.0026,7.48,347.86078,348.86805,17.051,184136.502819911,0,NA,NA,NA,"No matches found","No MS2","[M+H]+1",134956.025611619,183101.616316672,158278.485783032,174643.672742129,166798.833373292,107806.176979818,180905.883701424,124462.09518936,135424.143814938,146647.72819129,153130.128928926,97768.6071878228,131714.246310737,109866.505420323,155881.229723311,144454.964839505,105968.986951182,126967.459657407,128692.434620667,128435.997440907,148512.142356954,184136.502819911,134956.025611619,183101.616316672,158278.485783032,174643.672742129,166798.833373292,107806.176979818,180905.883701424,124462.09518936,135424.143814938,146647.72819129,153130.128928926,97768.6071878228,131714.246310737,109866.505420323,155881.229723311,144454.964839505,105968.986951182,126967.459657407,128692.434620667,128435.997440907,148512.142356954,184136.502819911,3.6,7.4,6.3,7.4,6.3,6.8,7.4,6.8,6.8,7.4,7.4,8.5,7.4,7.4,7.4,7.4,6.8,6.8,5.8,6.8,5.8,4.7
NA,FALSE,NA,"C50 H81 N10 O P S3","Full match","No results","No results","No results",0.00014,0.14,964.54959,491.79535,2.159,120322.857100177,0,NA,NA,NA,"No matches found","No MS2","[M+H+NH4]+2",19767.9348480052,4458.41496517231,3711.63907952855,31237.0853715165,70472.5083047569,5518.83738501985,43791.4008426956,27223.0951713496,50459.1914080712,68883.367415097,31989.0005629822,52430.8255018352,58908.5567023032,83764.2193182632,47083.654599252,120322.857100177,43990.6708070187,66961.9895443717,42583.9461577707,44166.4036533748,43730.5060469004,85911.7115024492,19767.9348480052,4458.41496517231,3711.63907952855,31237.0853715165,70472.5083047569,5518.83738501985,43791.4008426956,27223.0951713496,50459.1914080712,68883.367415097,31989.0005629822,52430.8255018352,58908.5567023032,83764.2193182632,47083.654599252,120322.857100177,43990.6708070187,66961.9895443717,42583.9461577707,44166.4036533748,43730.5060469004,85911.7115024492,7.6,6.5,NA,NA,5.4,NA,2.7,6.5,2.7,4.3,8.2,6.5,2.7,4.9,6.5,5.8,3.3,6.5,4.9,4.9,7.6,7.6
