"tissue","raw.file","sequence.id","ion.mode","sample","cohort","timepoint","name","formula","medrt","medmz","ion.count"
"Serum","0100 and 0200 STD Compound List negative.csv","4M3_pv_neg","nega","4M3","4","pv","Pyruvic acid","C3H4O3",3.755,88.0121,11332811
"Serum","0100 and 0200 STD Compound List negative.csv","4M3_pv_neg","nega","4M3","4","pv","Stearic acid","C18H36O2",2.198,284.76947,39318588
"Serum","0100 and 0200 STD Compound List negative.csv","4M3_pv_neg","nega","4M3","4","pv","Valine","C5H11NO2",11.9165,116.570152,4004089.25
"Serum","0100 and 0200 STD Compound List negative.csv","4M3_pv_neg","nega","4M3","4","pv","Valine-C13N15","C5H11NO2",11.926,122.085609,808676.56
"Serum","0100 and 0200 STD Compound List negative.csv","4M3_pv_neg","nega","4M3","4","pv","alpha-D-Glucose","C6H12O6",12.788,180.560341,11345516
"Serum","0100 and 0200 STD Compound List negative.csv","4M3_sys_sac_neg","nega","4M3","4","sys_sac","3-Hydroxybutyric acid","C4H8O3",8.624,103.040039,237136.83
"Serum","0100 and 0200 STD Compound List negative.csv","4M3_sys_sac_neg","nega","4M3","4","sys_sac","Arachidonic acid","C20H32O2",2.1925,305.741516,25137584
"Serum","0100 and 0200 STD Compound List negative.csv","4M3_sys_sac_neg","nega","4M3","4","sys_sac","Citric acid","C6H8O7",15.183,191.01976,67815.12
"Serum","0100 and 0200 STD Compound List negative.csv","4M3_sys_sac_neg","nega","4M3","4","sys_sac","D-Tryptophan","C11H12N2O2",9.496,204.5862045,5942087.5
"Serum","0100 and 0200 STD Compound List negative.csv","4M3_sys_sac_neg","nega","4M3","4","sys_sac","Glycine","C2H5NO2",14.387,74.024841,412187.09
"Serum","0100 and 0200 STD Compound List negative.csv","4M3_sys_sac_neg","nega","4M3","4","sys_sac","L-Alanine","C3H7NO2",14.045,88.5421295,2121362
"Serum","0100 and 0200 STD Compound List negative.csv","4M3_sys_sac_neg","nega","4M3","4","sys_sac","L-Arginine","C6H14N4O2",18.337,173.104416,348730.72
"Serum","0100 and 0200 STD Compound List negative.csv","4M3_sys_sac_neg","nega","4M3","4","sys_sac","L-Asparagine","C4H8N2O3",14.548,131.045731,192575.83
"Serum","0100 and 0200 STD Compound List negative.csv","4M3_sys_sac_neg","nega","4M3","4","sys_sac","L-Aspartic acid","C4H7NO4",14.634,132.030319,320173.16
"Serum","0100 and 0200 STD Compound List negative.csv","4M3_sys_sac_neg","nega","4M3","4","sys_sac","L-Cystine","C6H12N2O4S2",15.195,239.016739,2855.87
"Serum","0100 and 0200 STD Compound List negative.csv","4M3_sys_sac_neg","nega","4M3","4","sys_sac","L-Glutamic acid","C5H9NO4",14.5155,146.5479125,175254.86
"Serum","0100 and 0200 STD Compound List negative.csv","4M3_sys_sac_neg","nega","4M3","4","sys_sac","L-Glutamine","C5H10N2O3",14.489,146.05928,3779261.25
"Serum","0100 and 0200 STD Compound List negative.csv","4M3_sys_sac_neg","nega","4M3","4","sys_sac","L-Histidine","C6H9N3O2",14.662,154.062378,530670.5
"Serum","0100 and 0200 STD Compound List negative.csv","4M3_sys_sac_neg","nega","4M3","4","sys_sac","L-Isoleucine","C6H13NO2",10.4725,130.5890505,3511224
"Serum","0100 and 0200 STD Compound List negative.csv","4M3_sys_sac_neg","nega","4M3","4","sys_sac","L-Lactic acid","C3H6O3",8.0075,89.526058,120227544
"Serum","0100 and 0200 STD Compound List negative.csv","4M3_sys_sac_neg","nega","4M3","4","sys_sac","L-Leucine","C6H13NO2",9.946,130.589043,6122078.5
"Serum","0100 and 0200 STD Compound List negative.csv","4M3_sys_sac_neg","nega","4M3","4","sys_sac","L-Lysine","C6H14N2O2",18.448,145.596428,593127.31
"Serum","0100 and 0200 STD Compound List negative.csv","4M3_sys_sac_neg","nega","4M3","4","sys_sac","L-Methionine","C5H11NO2S",10.732,148.0439,1308619.25
"Serum","0100 and 0200 STD Compound List negative.csv","4M3_sys_sac_neg","nega","4M3","4","sys_sac","L-Phenylalanine","C9H11NO2",9.527,165.076538,3842948.75
"Serum","0100 and 0200 STD Compound List negative.csv","4M3_sys_sac_neg","nega","4M3","4","sys_sac","L-Proline","C5H9NO2",12.663,114.5577165,2182177.75
"Serum","0100 and 0200 STD Compound List negative.csv","4M3_sys_sac_neg","nega","4M3","4","sys_sac","L-Serine","C3H7NO3",14.571,104.035301,233870.45
"Serum","0100 and 0200 STD Compound List negative.csv","4M3_sys_sac_neg","nega","4M3","4","sys_sac","L-Threonine","C4H9NO3",14.098,118.050842,1038556.5
"Serum","0100 and 0200 STD Compound List negative.csv","4M3_sys_sac_neg","nega","4M3","4","sys_sac","L-Tyrosine","C9H11NO3",11.515,180.066528,2264951.25
"Serum","0100 and 0200 STD Compound List negative.csv","4M3_sys_sac_neg","nega","4M3","4","sys_sac","Linoleic acid","C18H32O2",2.2255,279.734528,110764704
"Serum","0100 and 0200 STD Compound List negative.csv","4M3_sys_sac_neg","nega","4M3","4","sys_sac","Oleic acid","C18H34O2",2.208,282.251953,103139512
"Serum","0100 and 0200 STD Compound List negative.csv","4M3_sys_sac_neg","nega","4M3","4","sys_sac","Palmitic acid","C16H32O2",2.238,256.738342,104468248
"Serum","0100 and 0200 STD Compound List negative.csv","4M3_sys_sac_neg","nega","4M3","4","sys_sac","Pyruvic acid","C3H4O3",3.755,88.0121,22118946
"Serum","0100 and 0200 STD Compound List negative.csv","4M3_sys_sac_neg","nega","4M3","4","sys_sac","Stearic acid","C18H36O2",2.198,284.76947,59161396
"Serum","0100 and 0200 STD Compound List negative.csv","4M3_sys_sac_neg","nega","4M3","4","sys_sac","Valine","C5H11NO2",11.9165,116.570152,2975916.25
"Serum","0100 and 0200 STD Compound List negative.csv","4M3_sys_sac_neg","nega","4M3","4","sys_sac","Valine-C13N15","C5H11NO2",11.926,122.085609,719284
"Serum","0100 and 0200 STD Compound List negative.csv","4M3_sys_sac_neg","nega","4M3","4","sys_sac","alpha-D-Glucose","C6H12O6",12.788,180.560341,9717565
"Serum","0100 and 0200 STD Compound List negative.csv","4M4_pv_neg","nega","4M4","4","pv","3-Hydroxybutyric acid","C4H8O3",8.624,103.040039,761612
"Serum","0100 and 0200 STD Compound List negative.csv","4M4_pv_neg","nega","4M4","4","pv","Arachidonic acid","C20H32O2",2.1925,305.741516,15115825
"Serum","0100 and 0200 STD Compound List negative.csv","4M4_pv_neg","nega","4M4","4","pv","Citric acid","C6H8O7",15.183,191.01976,102638.84
"Serum","0100 and 0200 STD Compound List negative.csv","4M4_pv_neg","nega","4M4","4","pv","D-Tryptophan","C11H12N2O2",9.496,204.5862045,3074842
"Serum","0100 and 0200 STD Compound List negative.csv","4M4_pv_neg","nega","4M4","4","pv","Glycine","C2H5NO2",14.387,74.024841,281792.62
"Serum","0100 and 0200 STD Compound List negative.csv","4M4_pv_neg","nega","4M4","4","pv","L-Alanine","C3H7NO2",14.045,88.5421295,3781364
"Serum","0100 and 0200 STD Compound List negative.csv","4M4_pv_neg","nega","4M4","4","pv","L-Arginine","C6H14N4O2",18.337,173.104416,396682.78
"Serum","0100 and 0200 STD Compound List negative.csv","4M4_pv_neg","nega","4M4","4","pv","L-Asparagine","C4H8N2O3",14.548,131.045731,212422.38
"Serum","0100 and 0200 STD Compound List negative.csv","4M4_pv_neg","nega","4M4","4","pv","L-Aspartic acid","C4H7NO4",14.634,132.030319,87830.02
"Serum","0100 and 0200 STD Compound List negative.csv","4M4_pv_neg","nega","4M4","4","pv","L-Cystine","C6H12N2O4S2",15.195,239.016739,1530.91
"Serum","0100 and 0200 STD Compound List negative.csv","4M4_pv_neg","nega","4M4","4","pv","L-Glutamic acid","C5H9NO4",14.5155,146.5479125,599736.44
"Serum","0100 and 0200 STD Compound List negative.csv","4M4_pv_neg","nega","4M4","4","pv","L-Glutamine","C5H10N2O3",14.489,146.05928,3194545.25
"Serum","0100 and 0200 STD Compound List negative.csv","4M4_pv_neg","nega","4M4","4","pv","L-Histidine","C6H9N3O2",14.662,154.062378,112592.31
"Serum","0100 and 0200 STD Compound List negative.csv","4M4_pv_neg","nega","4M4","4","pv","L-Isoleucine","C6H13NO2",10.4725,130.5890505,3320011
"Serum","0100 and 0200 STD Compound List negative.csv","4M4_pv_neg","nega","4M4","4","pv","L-Lactic acid","C3H6O3",8.0075,89.526058,93513856
"Serum","0100 and 0200 STD Compound List negative.csv","4M4_pv_neg","nega","4M4","4","pv","L-Leucine","C6H13NO2",9.946,130.589043,4525310.5
"Serum","0100 and 0200 STD Compound List negative.csv","4M4_pv_neg","nega","4M4","4","pv","L-Lysine","C6H14N2O2",18.448,145.596428,314792.59
"Serum","0100 and 0200 STD Compound List negative.csv","4M4_pv_neg","nega","4M4","4","pv","L-Methionine","C5H11NO2S",10.732,148.0439,1308098.88
"Serum","0100 and 0200 STD Compound List negative.csv","4M4_pv_neg","nega","4M4","4","pv","L-Phenylalanine","C9H11NO2",9.527,165.076538,3285996.25
"Serum","0100 and 0200 STD Compound List negative.csv","4M4_pv_neg","nega","4M4","4","pv","L-Proline","C5H9NO2",12.663,114.5577165,2410821.75
"Serum","0100 and 0200 STD Compound List negative.csv","4M4_pv_neg","nega","4M4","4","pv","L-Serine","C3H7NO3",14.571,104.035301,301086.66
"Serum","0100 and 0200 STD Compound List negative.csv","4M4_pv_neg","nega","4M4","4","pv","L-Threonine","C4H9NO3",14.098,118.050842,1285515.75
"Serum","0100 and 0200 STD Compound List negative.csv","4M4_pv_neg","nega","4M4","4","pv","L-Tyrosine","C9H11NO3",11.515,180.066528,1938097.38
"Serum","0100 and 0200 STD Compound List negative.csv","4M4_pv_neg","nega","4M4","4","pv","Linoleic acid","C18H32O2",2.2255,279.734528,89364360
"Serum","0100 and 0200 STD Compound List negative.csv","4M4_pv_neg","nega","4M4","4","pv","Oleic acid","C18H34O2",2.208,282.251953,70773688
"Serum","0100 and 0200 STD Compound List negative.csv","4M4_pv_neg","nega","4M4","4","pv","Palmitic acid","C16H32O2",2.238,256.738342,75739168
"Serum","0100 and 0200 STD Compound List negative.csv","4M4_pv_neg","nega","4M4","4","pv","Pyruvic acid","C3H4O3",3.755,88.0121,14033368
"Serum","0100 and 0200 STD Compound List negative.csv","4M4_pv_neg","nega","4M4","4","pv","Stearic acid","C18H36O2",2.198,284.76947,37290852
"Serum","0100 and 0200 STD Compound List negative.csv","4M4_pv_neg","nega","4M4","4","pv","Valine","C5H11NO2",11.9165,116.570152,2590011.25
"Serum","0100 and 0200 STD Compound List negative.csv","4M4_pv_neg","nega","4M4","4","pv","Valine-C13N15","C5H11NO2",11.926,122.085609,666683.69
"Serum","0100 and 0200 STD Compound List negative.csv","4M4_pv_neg","nega","4M4","4","pv","alpha-D-Glucose","C6H12O6",12.788,180.560341,12990037
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_pv_neg","nega","4M5","4","pv","3-Hydroxybutyric acid","C4H8O3",8.624,103.040039,761349.81
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_pv_neg","nega","4M5","4","pv","Arachidonic acid","C20H32O2",2.1925,305.741516,11182131
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_pv_neg","nega","4M5","4","pv","Citric acid","C6H8O7",15.183,191.01976,164036.61
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_pv_neg","nega","4M5","4","pv","D-Tryptophan","C11H12N2O2",9.496,204.5862045,2374177.75
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_pv_neg","nega","4M5","4","pv","Glycine","C2H5NO2",14.387,74.024841,226922.8
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_pv_neg","nega","4M5","4","pv","L-Alanine","C3H7NO2",14.045,88.5421295,5161702
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_pv_neg","nega","4M5","4","pv","L-Arginine","C6H14N4O2",18.337,173.104416,333846.97
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_pv_neg","nega","4M5","4","pv","L-Asparagine","C4H8N2O3",14.548,131.045731,365568.28
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_pv_neg","nega","4M5","4","pv","L-Aspartic acid","C4H7NO4",14.634,132.030319,94137.99
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_pv_neg","nega","4M5","4","pv","L-Cystine","C6H12N2O4S2",15.195,239.016739,302.89
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_pv_neg","nega","4M5","4","pv","L-Glutamic acid","C5H9NO4",14.5155,146.5479125,671493.94
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_pv_neg","nega","4M5","4","pv","L-Glutamine","C5H10N2O3",14.489,146.05928,3813868.75
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_pv_neg","nega","4M5","4","pv","L-Histidine","C6H9N3O2",14.662,154.062378,398189.91
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_pv_neg","nega","4M5","4","pv","L-Isoleucine","C6H13NO2",10.4725,130.5890505,3645147.25
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_pv_neg","nega","4M5","4","pv","L-Lactic acid","C3H6O3",8.0075,89.526058,20726186
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_pv_neg","nega","4M5","4","pv","L-Leucine","C6H13NO2",9.946,130.589043,4800840
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_pv_neg","nega","4M5","4","pv","L-Lysine","C6H14N2O2",18.448,145.596428,648576.06
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_pv_neg","nega","4M5","4","pv","L-Methionine","C5H11NO2S",10.732,148.0439,1095191.12
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_pv_neg","nega","4M5","4","pv","L-Phenylalanine","C9H11NO2",9.527,165.076538,3120288.25
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_pv_neg","nega","4M5","4","pv","L-Proline","C5H9NO2",12.663,114.5577165,2619275.25
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_pv_neg","nega","4M5","4","pv","L-Serine","C3H7NO3",14.571,104.035301,409390.34
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_pv_neg","nega","4M5","4","pv","L-Threonine","C4H9NO3",14.098,118.050842,1395958
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_pv_neg","nega","4M5","4","pv","L-Tyrosine","C9H11NO3",11.515,180.066528,1236436.38
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_pv_neg","nega","4M5","4","pv","Linoleic acid","C18H32O2",2.2255,279.734528,55625536
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_pv_neg","nega","4M5","4","pv","Oleic acid","C18H34O2",2.208,282.251953,44338564
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_pv_neg","nega","4M5","4","pv","Palmitic acid","C16H32O2",2.238,256.738342,60518400
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_pv_neg","nega","4M5","4","pv","Pyruvic acid","C3H4O3",3.755,88.0121,22348544
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_pv_neg","nega","4M5","4","pv","Stearic acid","C18H36O2",2.198,284.76947,36955988
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_pv_neg","nega","4M5","4","pv","Valine","C5H11NO2",11.9165,116.570152,2427364.75
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_pv_neg","nega","4M5","4","pv","Valine-C13N15","C5H11NO2",11.926,122.085609,586738.44
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_pv_neg","nega","4M5","4","pv","alpha-D-Glucose","C6H12O6",12.788,180.560341,10069793
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_sys_sac_neg","nega","4M5","4","sys_sac","3-Hydroxybutyric acid","C4H8O3",8.624,103.040039,306327.53
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_sys_sac_neg","nega","4M5","4","sys_sac","Arachidonic acid","C20H32O2",2.1925,305.741516,23880638
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_sys_sac_neg","nega","4M5","4","sys_sac","Citric acid","C6H8O7",15.183,191.01976,71739.35
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_sys_sac_neg","nega","4M5","4","sys_sac","D-Tryptophan","C11H12N2O2",9.496,204.5862045,4021273
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_sys_sac_neg","nega","4M5","4","sys_sac","Glycine","C2H5NO2",14.387,74.024841,190769
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_sys_sac_neg","nega","4M5","4","sys_sac","L-Alanine","C3H7NO2",14.045,88.5421295,1257265.5
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_sys_sac_neg","nega","4M5","4","sys_sac","L-Arginine","C6H14N4O2",18.337,173.104416,362515.47
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_sys_sac_neg","nega","4M5","4","sys_sac","L-Asparagine","C4H8N2O3",14.548,131.045731,100232.77
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_sys_sac_neg","nega","4M5","4","sys_sac","L-Aspartic acid","C4H7NO4",14.634,132.030319,331100.47
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_sys_sac_neg","nega","4M5","4","sys_sac","L-Cystine","C6H12N2O4S2",15.195,239.016739,0
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_sys_sac_neg","nega","4M5","4","sys_sac","L-Glutamic acid","C5H9NO4",14.5155,146.5479125,162155.7
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_sys_sac_neg","nega","4M5","4","sys_sac","L-Glutamine","C5H10N2O3",14.489,146.05928,2569209.25
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_sys_sac_neg","nega","4M5","4","sys_sac","L-Histidine","C6H9N3O2",14.662,154.062378,285063.78
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_sys_sac_neg","nega","4M5","4","sys_sac","L-Isoleucine","C6H13NO2",10.4725,130.5890505,2371633
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_sys_sac_neg","nega","4M5","4","sys_sac","L-Lactic acid","C3H6O3",8.0075,89.526058,89473880
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_sys_sac_neg","nega","4M5","4","sys_sac","L-Leucine","C6H13NO2",9.946,130.589043,3580964
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_sys_sac_neg","nega","4M5","4","sys_sac","L-Lysine","C6H14N2O2",18.448,145.596428,531846.25
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_sys_sac_neg","nega","4M5","4","sys_sac","L-Methionine","C5H11NO2S",10.732,148.0439,758380.69
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_sys_sac_neg","nega","4M5","4","sys_sac","L-Phenylalanine","C9H11NO2",9.527,165.076538,2766684.75
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_sys_sac_neg","nega","4M5","4","sys_sac","L-Proline","C5H9NO2",12.663,114.5577165,1477668
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_sys_sac_neg","nega","4M5","4","sys_sac","L-Serine","C3H7NO3",14.571,104.035301,171988.2
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_sys_sac_neg","nega","4M5","4","sys_sac","L-Threonine","C4H9NO3",14.098,118.050842,430828.16
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_sys_sac_neg","nega","4M5","4","sys_sac","L-Tyrosine","C9H11NO3",11.515,180.066528,1306361.38
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_sys_sac_neg","nega","4M5","4","sys_sac","Linoleic acid","C18H32O2",2.2255,279.734528,145269120
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_sys_sac_neg","nega","4M5","4","sys_sac","Oleic acid","C18H34O2",2.208,282.251953,132723416
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_sys_sac_neg","nega","4M5","4","sys_sac","Palmitic acid","C16H32O2",2.238,256.738342,153782528
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_sys_sac_neg","nega","4M5","4","sys_sac","Pyruvic acid","C3H4O3",3.755,88.0121,19809302
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_sys_sac_neg","nega","4M5","4","sys_sac","Stearic acid","C18H36O2",2.198,284.76947,81482840
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_sys_sac_neg","nega","4M5","4","sys_sac","Valine","C5H11NO2",11.9165,116.570152,1807410.62
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_sys_sac_neg","nega","4M5","4","sys_sac","Valine-C13N15","C5H11NO2",11.926,122.085609,666906.06
"Serum","0100 and 0200 STD Compound List negative.csv","4M5_sys_sac_neg","nega","4M5","4","sys_sac","alpha-D-Glucose","C6H12O6",12.788,180.560341,5282904
"Serum","0100 and 0200 STD Compound List negative.csv","5M10_pv_neg","nega","5M10","5","pv","3-Hydroxybutyric acid","C4H8O3",8.624,103.040039,607284.19
"Serum","0100 and 0200 STD Compound List negative.csv","5M10_pv_neg","nega","5M10","5","pv","Arachidonic acid","C20H32O2",2.1925,305.741516,38385940
"Serum","0100 and 0200 STD Compound List negative.csv","5M10_pv_neg","nega","5M10","5","pv","Citric acid","C6H8O7",15.183,191.01976,72439.81
"Serum","0100 and 0200 STD Compound List negative.csv","5M10_pv_neg","nega","5M10","5","pv","D-Tryptophan","C11H12N2O2",9.496,204.5862045,2410698.75
"Serum","0100 and 0200 STD Compound List negative.csv","5M10_pv_neg","nega","5M10","5","pv","Glycine","C2H5NO2",14.387,74.024841,377021.84
"Serum","0100 and 0200 STD Compound List negative.csv","5M10_pv_neg","nega","5M10","5","pv","L-Alanine","C3H7NO2",14.045,88.5421295,4059130.25
"Serum","0100 and 0200 STD Compound List negative.csv","5M10_pv_neg","nega","5M10","5","pv","L-Arginine","C6H14N4O2",18.337,173.104416,7413.02
"Serum","0100 and 0200 STD Compound List negative.csv","5M10_pv_neg","nega","5M10","5","pv","L-Asparagine","C4H8N2O3",14.548,131.045731,208026.64
"Serum","0100 and 0200 STD Compound List negative.csv","5M10_pv_neg","nega","5M10","5","pv","L-Aspartic acid","C4H7NO4",14.634,132.030319,303132.47
"Serum","0100 and 0200 STD Compound List negative.csv","5M10_pv_neg","nega","5M10","5","pv","L-Cystine","C6H12N2O4S2",15.195,239.016739,3453.41
"Serum","0100 and 0200 STD Compound List negative.csv","5M10_pv_neg","nega","5M10","5","pv","L-Glutamic acid","C5H9NO4",14.5155,146.5479125,1068844.62
"Serum","0100 and 0200 STD Compound List negative.csv","5M10_pv_neg","nega","5M10","5","pv","L-Glutamine","C5H10N2O3",14.489,146.05928,4755457.5
"Serum","0100 and 0200 STD Compound List negative.csv","5M10_pv_neg","nega","5M10","5","pv","L-Histidine","C6H9N3O2",14.662,154.062378,475228.97
"Serum","0100 and 0200 STD Compound List negative.csv","5M10_pv_neg","nega","5M10","5","pv","L-Isoleucine","C6H13NO2",10.4725,130.5890505,3882516.25
"Serum","0100 and 0200 STD Compound List negative.csv","5M10_pv_neg","nega","5M10","5","pv","L-Lactic acid","C3H6O3",8.0075,89.526058,170340752
"Serum","0100 and 0200 STD Compound List negative.csv","5M10_pv_neg","nega","5M10","5","pv","L-Leucine","C6H13NO2",9.946,130.589043,5009169
"Serum","0100 and 0200 STD Compound List negative.csv","5M10_pv_neg","nega","5M10","5","pv","L-Lysine","C6H14N2O2",18.448,145.596428,650762.56
"Serum","0100 and 0200 STD Compound List negative.csv","5M10_pv_neg","nega","5M10","5","pv","L-Methionine","C5H11NO2S",10.732,148.0439,1098996
"Serum","0100 and 0200 STD Compound List negative.csv","5M10_pv_neg","nega","5M10","5","pv","L-Phenylalanine","C9H11NO2",9.527,165.076538,2787913.75
"Serum","0100 and 0200 STD Compound List negative.csv","5M10_pv_neg","nega","5M10","5","pv","L-Proline","C5H9NO2",12.663,114.5577165,2334753.75
"Serum","0100 and 0200 STD Compound List negative.csv","5M10_pv_neg","nega","5M10","5","pv","L-Serine","C3H7NO3",14.571,104.035301,189029.58
"Serum","0100 and 0200 STD Compound List negative.csv","5M10_pv_neg","nega","5M10","5","pv","L-Threonine","C4H9NO3",14.098,118.050842,1878915
"Serum","0100 and 0200 STD Compound List negative.csv","5M10_pv_neg","nega","5M10","5","pv","L-Tyrosine","C9H11NO3",11.515,180.066528,1330840.88
"Serum","0100 and 0200 STD Compound List negative.csv","5M10_pv_neg","nega","5M10","5","pv","Linoleic acid","C18H32O2",2.2255,279.734528,220659056
"Serum","0100 and 0200 STD Compound List negative.csv","5M10_pv_neg","nega","5M10","5","pv","Oleic acid","C18H34O2",2.208,282.251953,183510592
"Serum","0100 and 0200 STD Compound List negative.csv","5M10_pv_neg","nega","5M10","5","pv","Palmitic acid","C16H32O2",2.238,256.738342,138123184
"Serum","0100 and 0200 STD Compound List negative.csv","5M10_pv_neg","nega","5M10","5","pv","Pyruvic acid","C3H4O3",3.755,88.0121,12204636
"Serum","0100 and 0200 STD Compound List negative.csv","5M10_pv_neg","nega","5M10","5","pv","Stearic acid","C18H36O2",2.198,284.76947,51891248
"Serum","0100 and 0200 STD Compound List negative.csv","5M10_pv_neg","nega","5M10","5","pv","Valine","C5H11NO2",11.9165,116.570152,3170938
"Serum","0100 and 0200 STD Compound List negative.csv","5M10_pv_neg","nega","5M10","5","pv","Valine-C13N15","C5H11NO2",11.926,122.085609,804115.5
"Serum","0100 and 0200 STD Compound List negative.csv","5M10_pv_neg","nega","5M10","5","pv","alpha-D-Glucose","C6H12O6",12.788,180.560341,11356575
"Serum","0100 and 0200 STD Compound List negative.csv","5M1_pv_neg","nega","5M1","5","pv","3-Hydroxybutyric acid","C4H8O3",8.624,103.040039,1541295.62
"Serum","0100 and 0200 STD Compound List negative.csv","5M1_pv_neg","nega","5M1","5","pv","Arachidonic acid","C20H32O2",2.1925,305.741516,16501239
"Serum","0100 and 0200 STD Compound List negative.csv","5M1_pv_neg","nega","5M1","5","pv","Citric acid","C6H8O7",15.183,191.01976,64430.02
"Serum","0100 and 0200 STD Compound List negative.csv","5M1_pv_neg","nega","5M1","5","pv","D-Tryptophan","C11H12N2O2",9.496,204.5862045,5375055
"Serum","0100 and 0200 STD Compound List negative.csv","5M1_pv_neg","nega","5M1","5","pv","Glycine","C2H5NO2",14.387,74.024841,440802.09
"Serum","0100 and 0200 STD Compound List negative.csv","5M1_pv_neg","nega","5M1","5","pv","L-Alanine","C3H7NO2",14.045,88.5421295,6227977.5
"Serum","0100 and 0200 STD Compound List negative.csv","5M1_pv_neg","nega","5M1","5","pv","L-Arginine","C6H14N4O2",18.337,173.104416,2572.1
"Serum","0100 and 0200 STD Compound List negative.csv","5M1_pv_neg","nega","5M1","5","pv","L-Asparagine","C4H8N2O3",14.548,131.045731,516588.47
"Serum","0100 and 0200 STD Compound List negative.csv","5M1_pv_neg","nega","5M1","5","pv","L-Aspartic acid","C4H7NO4",14.634,132.030319,309599.72
"Serum","0100 and 0200 STD Compound List negative.csv","5M1_pv_neg","nega","5M1","5","pv","L-Cystine","C6H12N2O4S2",15.195,239.016739,2680.41
"Serum","0100 and 0200 STD Compound List negative.csv","5M1_pv_neg","nega","5M1","5","pv","L-Glutamic acid","C5H9NO4",14.5155,146.5479125,1802094.12
"Serum","0100 and 0200 STD Compound List negative.csv","5M1_pv_neg","nega","5M1","5","pv","L-Glutamine","C5H10N2O3",14.489,146.05928,6150022.5
"Serum","0100 and 0200 STD Compound List negative.csv","5M1_pv_neg","nega","5M1","5","pv","L-Histidine","C6H9N3O2",14.662,154.062378,94147.15
"Serum","0100 and 0200 STD Compound List negative.csv","5M1_pv_neg","nega","5M1","5","pv","L-Isoleucine","C6H13NO2",10.4725,130.5890505,10865336
"Serum","0100 and 0200 STD Compound List negative.csv","5M1_pv_neg","nega","5M1","5","pv","L-Lactic acid","C3H6O3",8.0075,89.526058,159163312
