"name","formula","ion.mode","source","mz","rt","Serum_1M10_pv","Serum_1M11_pv","Serum_1M1_pv","Serum_1M2_pv","Serum_1M4_pv","Serum_1M5_pv","Serum_1M6_pv","Serum_1M7_pv","Serum_1M9_pv","Serum_2M16_pv","Serum_2M16_sys_sac","Serum_2M17_pv","Serum_2M17_sys_sac","Serum_2M20_pv","Serum_2M20_sys_sac","Serum_2M22_pv","Serum_2M22_sys_sac","Serum_2M23_pv","Serum_2M23_sys_sac","Serum_2M26_pv","Serum_2M26_sys_sac","Serum_2M31_pv","Serum_2M31_sys_sac","Serum_2M33_pv","Serum_2M33_sys_sac","Serum_3M10_tp4","Serum_3M11_pv","Serum_3M11_sys_sac","Serum_3M11_tp4","Serum_3M12_tp4","Serum_3M13_pv","Serum_3M13_sys_sac","Serum_3M13_tp4","Serum_3M14_pv","Serum_3M14_sys_sac","Serum_3M14_tp4","Serum_3M15_pv","Serum_3M15_sys_sac","Serum_3M15_tp4","Serum_3M16_pv","Serum_3M16_tp4","Serum_3M17_pv","Serum_3M17_sys_sac","Serum_3M17_tp4","Serum_3M18_pv","Serum_3M18_sys_sac","Serum_3M18_tp4","Serum_3M19_tp4","Serum_3M1_pv","Serum_3M1_sys_sac","Serum_3M1_tp4","Serum_3M20_tp4","Serum_3M21_pv","Serum_3M21_sys_sac","Serum_3M21_tp4","Serum_3M22_tp4","Serum_3M23_tp4","Serum_3M24_tp4","Serum_3M25_tp4","Serum_3M26_pv","Serum_3M26_sys_sac","Serum_3M26_tp4","Serum_3M27_pv","Serum_3M27_sys_sac","Serum_3M27_tp4","Serum_3M28_pv","Serum_3M28_sys_sac","Serum_3M28_tp4","Serum_3M29_tp4","Serum_3M30_tp4","Serum_3M31_pv","Serum_3M31_sys_sac","Serum_3M31_tp4","Serum_3M32_tp4","Serum_3M33_pv","Serum_3M33_sys_sac","Serum_3M33_tp4","Serum_3M34_pv","Serum_3M34_sys_sac","Serum_3M34_tp4","Serum_3M35_tp4","Serum_3M36_tp4","Serum_3M37_pv","Serum_3M37_sys_sac","Serum_3M37_tp4","Serum_3M38_pv","Serum_3M38_sys_sac","Serum_3M38_tp4","Serum_3M39_pv","Serum_3M39_sys_sac","Serum_3M39_tp4","Serum_3M3_tp4","Serum_3M40_pv","Serum_3M40_sys_sac","Serum_3M40_tp4","Serum_3M4_pv","Serum_3M4_sys_sac","Serum_3M4_tp4","Serum_3M5_tp4","Serum_3M6_pv","Serum_3M6_sys_sac","Serum_3M6_tp4","Serum_3M7_pv","Serum_3M7_sys_sac","Serum_4M1_pv","Serum_4M2_pv","Serum_4M2_sys_sac","Serum_4M3_pv","Serum_4M3_sys_sac","Serum_4M4_pv","Serum_4M5_pv","Serum_4M5_sys_sac","Serum_5M10_pv","Serum_5M1_pv","Serum_5M2_pv","Serum_5M2_sys_sac","Serum_5M3_pv","Serum_5M3_sys_sac","Serum_5M4_pv","Serum_5M4_sys_sac","Serum_5M6_pv","Serum_5M6_sys_sac","Serum_5M7_pv","Serum_5M7_sys_sac","Serum_5M8_pv","Serum_5M8_sys_sac","Serum_5M9_pv","Serum_5M9_sys_sac"
"Valine-C13N15","C5H11NO2","posi","Maven",124.099861,11.912,810077.758061068,904680.22030801,NA,893545.365962315,628177.486453078,NA,676271.833946194,NA,NA,739709.564980262,531071.10636787,925647.105640405,633029.697320217,870268.392034688,552633.522233816,809768.084704535,674097.393533104,907132.529462305,737439.407394902,777542.940620284,525048.667959656,874195.221645892,655966.578714551,913982.216772481,638930.493827914,NA,667543.292952127,583481.38489486,NA,NA,659101.668828293,570454.614342432,NA,768753.115182463,603459.958777845,NA,672311.385821722,557705.063085961,NA,681322.915340938,NA,837709.013477291,534454.243532081,NA,840538.828445478,552768.015076949,NA,NA,675206.398968058,529806.272948568,NA,NA,683687.101428848,541517.918186965,NA,NA,NA,NA,NA,688468.907530559,535120.477555818,NA,668072.392518858,643370.561651389,NA,691344.310650732,630935.11667466,NA,NA,NA,756056.202505409,621702.523490739,NA,NA,801867.044099622,591132.118845558,NA,683374.911550527,590666.157908623,NA,NA,NA,749348.740381829,570754.319107098,NA,805299.058345814,609811.476879069,NA,817378.247180969,651318.022982557,NA,NA,698070.41042758,671004.794198547,NA,995527.067680216,534082.989781556,NA,NA,748758.568160158,677431.339941364,NA,850557.398946169,531487.8168241,716032.570102731,716111.078960804,483245.072414736,854415.25642431,572017.129296022,618709.810957331,854302.924707691,620651.012329374,687329.849555975,865095.892755256,691421.410336468,631161.351354342,873228.764263961,589262.953739988,650098.652889292,433398.705553969,736633.43105571,551362.243368524,586838.28006352,543814.98244459,821741.588918425,559943.440858863,690317.727396096,632044.84752274
"Valylvaline","C10H20N2O3","posi","CD",217.15412,15.019,108894.284031297,66247.759628792,66799.2748966935,13046.2307851191,40121.1664591611,128524.386753985,31559.992468255,11013.4712508141,32377.0313693706,4743.15155529105,17679.2898541885,102055.835232361,18605.5906323832,23174.6399638449,28792.5766050297,97593.478903103,10231.0794229954,92170.8971965938,12979.0476720164,89765.5742610196,42917.0678668198,83995.8491464389,5292.43473523915,80375.381240962,5203.48223525053,69301.2689759035,5840.40163912597,24679.1198027145,73481.1570332287,23513.3156873728,81444.3168658398,6975.34417756147,77606.6868062301,32038.5699659763,5194.46660737547,103263.661244363,104139.287437121,188353.118736504,34428.8100547795,22960.2352142956,58146.4665544038,105189.715480078,22778.4338142661,27770.183091776,130726.089731041,19325.5634324887,31143.4322785755,30281.0898462579,15177.4480290435,21275.2278198298,15578.707189198,50128.3931883539,109031.036420698,4938.09017916079,20862.7774655516,76600.2814765103,32807.0205933311,24513.5997990112,31584.7034938944,13969.9360403358,5477.51665768295,43819.0550337446,78041.5704101797,13594.9748143493,50257.764418238,105254.513871066,5560.94238106614,24350.3026162733,109756.806315286,25872.363476655,35458.3098528045,31294.5416579925,30066.9413992672,21534.562007914,49861.8091191828,18798.4624542065,29333.7840530375,130129.181421071,4305.24196643383,37745.802381387,33038.2921548299,8975.13675684754,208173.95081286,20840.161516625,26208.4676632817,23979.7786476882,5229.03281571585,36484.5571843505,96432.7006976822,4679.07049961203,20948.5965340165,144501.943617794,213993.569687042,6437.34034958829,68475.5516177307,18657.8263653,6412.92460357384,33802.8565132464,41716.2876974117,23819.2109000265,7443.60775375616,167786.717991388,2848.03640287636,18414.9239261197,5338.94535454177,63606.7207361881,15882.7285529969,4236.41920159151,17711.7815028841,54500.5555199905,60649.3662681852,20567.5154744251,7690.67304318763,20969.1358099621,61742.2632001695,12678.9607223308,24136.3873253246,4452.15075527337,4931.9504413336,12079.188802163,80974.5806368156,5465.31859942491,104927.885826541,5968.95932455775,59155.1193841849,4708.07822005693,68056.3246997376,22556.3141253579
"Vanillic acid 4-O-sulfate","C8H8O7S","nega","CD",246.99176,5.608,1209111.64228508,1067206.69360708,164038.398702813,863526.069917879,558121.043822999,418781.508861209,896957.094628899,117943.74994597,1239539.18114773,108139.094765482,1526999.63544762,1760814.61329367,860026.660037742,1357658.2980999,1127867.72768634,552033.231633035,530368.450896744,1231094.19081081,1429079.20283494,1591691.98705969,848868.748631354,615692.636694485,407594.726121199,726970.05407211,916574.445338747,264873.052994523,3987493.03724354,3776710.07236867,315077.090986091,881113.635319166,4459910.97440529,795554.144116121,NA,1403167.40777655,379250.123231516,593118.79896383,5129742.01522016,4172477.24805422,126190.255047861,5284424.38470807,1538068.78501153,1848523.30017289,1387085.49617582,562953.666157135,2582842.30609478,4953769.24537984,972778.087022847,1667278.05629553,329505.966406385,528099.655455414,397222.867810209,2093701.47697826,1141409.78079892,587835.816950331,603801.273685186,61994.0692990524,201788.952424762,136178.120445176,186184.441342158,538794.171284894,1458343.36485507,362648.727498724,193634.701973962,229204.819085859,117811.571468414,67137.820329947,465841.248453747,71932.9283973332,690936.890106202,422466.195002709,712543.778150652,436088.595403066,452344.35524814,269251.648265508,4059093.62055433,764888.982286491,775279.56731703,3030046.7734321,1408129.53983086,882388.850868172,400167.240322795,222626.148067379,921010.002591636,515715.340595959,119772.071107714,3160503.79249828,739953.171597314,223298.469669787,447006.191822597,365014.009393925,577077.585416055,339769.697637575,1502272.93721648,561025.250603751,81026.9662374714,1139347.15565731,758758.53252127,259959.947469404,798105.935937355,840048.404990541,163424.924782737,289528.612522682,2132768.86520974,1191618.3771879,1110873.60243252,1862901.55336778,886037.435794822,159303.695793575,657154.860549228,341283.476284283,562254.5395351,333818.621514843,81450.5278340608,109483.066755868,383008.925667397,495578.473313725,1166241.20615684,1052734.83262679,780569.26552568,455365.30534081,676617.886725808,225205.316155635,546181.42535533,214872.081968918,66155.8210861043,307673.531234177,366803.317767155,288285.989985522
"Vanilloylglycine","C10H11NO5","nega","CD",224.05788,14.211,27753.2610475285,57415.6726697557,273640.416914685,635115.243848705,422821.753301209,21427.7497256375,88167.8076989835,27399.8740161996,1970316.00026537,1483588.08173157,585745.31962869,270173.979359508,124617.649225514,402434.564844997,2676200.49937544,46608.7034042183,293723.625598863,386610.175020796,249567.012670177,3254287.07072993,1311227.53900782,1539455.48559629,3114508.37832466,5109916.16084235,545614.618834855,416527.069949367,2047132.75917114,4094863.94784865,7326403.81836464,2243547.96713763,746304.663343025,1992710.42474571,NA,3750256.57039436,397818.93078654,2343051.6382419,21597.977879388,3959432.42982987,2995812.36517359,467117.942702604,92120.9769363987,57383.2372857513,2910119.533208,155174.963232794,1010025.55336159,1148358.93970338,627241.143611294,2649146.91534427,24053.0211078023,4648499.48239169,106235.205363786,3366547.88296493,168166.225686062,1476149.15537488,2754552.81242674,5743355.72201879,20476904.270085,2695573.121635,3827704.76180534,407140.410794236,2122706.40068761,7387621.67021555,1161051.99937966,2358412.42698308,2054686.92402043,353390.450616356,4386916.55274748,2213005.70371047,3519028.18540003,1959744.60807158,1587307.25874005,2265322.65664184,3786627.22667185,10735271.2397799,23128.5686778677,756591.098263863,5451200.20720688,253303.637227473,3441990.19242675,2409351.49974364,1031844.35702941,272428.760466282,885204.468511115,2428617.28529395,8980725.87830573,1052891.94793285,2931691.15105952,734533.619672932,303035.815426594,3643201.71567119,569940.503820168,52275.2391167243,1661530.11226731,1171592.64495033,6387263.50111029,1487930.86489725,727801.844818583,746575.779362224,2920954.89395541,265549.288844829,356339.253216652,55159.7483475592,1700791.60561566,1864596.01323484,741464.89411868,3708311.85728766,6227899.57330135,793691.809706374,4389756.27480569,1478262.29181214,642162.147994928,567520.354050522,2343379.40981594,449696.70982475,148085.45093466,596166.417300878,145743.275931419,202198.063195207,956476.389396524,8429086.41173165,519716.601390939,814376.158582349,20059.2663257697,283509.885349497,106496.920318201,432275.722970415,1117765.43671222,3542649.28504311
"Vanillyl alcohol","C8H10O3","posi","CD",155.07006,8.22,4079812.94818124,4645310.26728274,3840797.40078688,4453316.62245905,4398043.47527016,3411920.02678201,3644901.0760029,3418525.76996353,3446369.38487874,5654861.14335592,3159885.87029545,6256179.82413375,1187654.24529068,6881925.93316479,6152987.05697676,5894514.72995109,6952600.1654677,5995309.3668423,3632523.7838635,3886145.59638334,274083.218552157,7963474.86140111,6925134.77074877,6858864.21693757,1599209.47655233,8663753.91318922,3790660.12115899,5121122.94476524,7605913.14598115,1325320.380799,3732960.87434224,2534362.79548041,2938390.39856829,7285667.07590692,2703647.14788695,7870632.77316746,1214224.10437279,3226148.24558351,1131240.96083143,4352572.98709696,8213793.74963709,6791130.00606451,1556835.53595355,7630990.095617,5614373.33425622,2464882.65809899,5224646.47067221,6009681.75676036,4247894.42751467,3683144.21741242,8564340.02371236,6885913.15403324,3598470.99361508,2500591.65788499,1816165.68558746,6674202.04183636,1849192.82326653,2228027.63092148,763230.917144767,3290453.56660233,2041491.4628981,5586540.72791619,3988804.01940198,1990212.05321718,3867056.87157265,3794941.87724548,2315222.44023413,988251.140870776,4750870.03289629,4422189.81564436,6207218.15577618,3675649.46238343,5207326.29311289,5374084.40524556,2799337.85663821,2895027.85636302,2349265.46845053,3383751.49053705,5600386.18407497,1006849.57970108,1694349.5626066,5577104.94758355,4112108.63276222,6178012.06981446,5336956.23689677,116963.589457323,1794518.61049312,5120385.88737782,4812347.10751005,30049.7945237872,6406355.16840398,6985339.61546838,2163062.7755658,3803883.93800039,1854474.1149402,6472780.41234637,1836476.61761963,470922.160720688,6056483.88843114,5136792.78091264,2521201.02447299,3774723.40538326,4769687.76715971,1640820.76858543,5534783.99941109,6859389.94350543,2172423.09256022,5153562.33503246,3928195.26483863,3614010.42856825,5033261.87950523,10106733.7241989,3421347.77634014,4241246.24831234,3976800.9118628,1069261.58837307,4508237.14232998,1375198.77541867,5075628.13624156,2015439.80254224,3882519.26196249,1105935.95289128,3606953.68259976,2723036.16362379,3491755.23582771,3310684.17873491,4026077.93277297,2581285.7398218
"Vanylglycol","C9H12O4","nega","CD",183.06613,3.527,9433628.84878363,9265134.74859065,5600398.74996206,12173098.8483301,8758885.57783865,11126137.6274276,6305682.5729013,9226236.10661627,8017396.06313047,746423.04659537,6148700.95600273,347242.505243313,6761832.77836076,835420.120417087,4608421.79569909,562258.230691092,10339945.9360869,1052794.57363658,7336090.47966216,817254.306005085,4573980.55177817,1221965.86856771,7775797.85818406,38292060.3353064,6879152.89447637,12825327.5136556,10527303.9181085,14058751.2948838,8917847.53864127,12199276.1341936,12263538.3048361,13760955.7231774,NA,14936217.0349021,9895502.61182798,7558450.72518563,8207111.99849282,10779737.9446929,7116566.71804891,7019555.01950956,8028025.28552869,16496084.8941522,11142929.7853258,3117234.08887835,13459806.0214976,11084293.6900298,9974468.11202751,6869107.9858793,9707655.0354456,8005652.02091544,10220123.0723343,6130800.5538907,4479224.42405977,9347598.94981902,8014389.29845102,4550694.90048614,7281616.01141341,5616932.52760388,5968595.48814081,2716376.80616097,6824078.48967371,4855493.38516839,5447584.77728193,9014512.99014218,13973319.631037,4347421.57132382,5996785.36770638,5102659.51450431,7824912.66890018,3483403.23053354,3206956.70847444,6741851.65997894,6586281.96534497,4563770.33431514,4390114.38583693,5764872.86298693,6500275.18039325,5715627.57181802,9676976.6838836,2935089.18953621,4035708.89058462,7765607.36826365,5219619.02951768,4159181.5323851,5385503.20937377,5551556.9353657,6612194.09779602,6091030.69760819,5847515.0666294,7739492.78598308,7258030.56936401,9583739.32131874,5667979.46531459,5704718.57723847,4381177.35330954,16775543.644436,8345793.55542079,8919319.14809361,6496587.20216222,7701369.98433822,22358735.9480452,10510534.5802264,9678288.45481998,12935702.5950669,13040763.4568472,8822158.84530819,6690082.87303224,9977527.40439809,6474752.95895211,6110668.65888533,16378574.3786568,11461847.7446758,771464.401724833,11028875.7240224,8058453.09364416,15333026.4347236,831362.27657093,13472763.3604644,438371.866029749,7144540.65001944,3693947.8759501,9008212.91665558,3964364.23107874,6598815.61940404,4708425.26999457,8683384.09281319,717529.328453361,7926843.66050115
"Venlafaxine","C17H27NO2","posi","CD",278.21133,2.745,70692.4384519414,106436.058487073,5723.43467112049,14600.5369744691,48686.0891360364,9612.09606365147,32843.9305135015,16508.2934079763,14754.7560491514,9565.52574276282,14114.0514954771,99292.4643409175,29284.9135627282,61944.1884517382,674673.178367564,41026.7897946697,106440.657613421,127438.334764197,41509.5643929812,46579.3782063407,22601.3955388911,119599.0629362,62560.7355012321,44231.1380690279,64445.0819639651,124407.88300761,75502.3211665052,79677.6393248752,11276.0318685857,128337.931372579,87820.565524145,88287.822030328,130447.630190709,28025.3857112466,435873.920063166,23786.794092736,10994.0421427155,84004.7102678738,194304.49734623,15344.1118283752,29043.8816186105,37405.4660877522,131894.940279822,141970.64481644,10222.0801673288,21047.5896103872,168122.96041188,121827.940394239,107795.322108566,28719.6402848689,136378.38353336,102066.347548371,137886.477392216,62252.2102597618,526681.591611481,594065.207934777,97936.7267214534,9573.19810070056,110845.630256221,586136.979075421,22713.5838529507,101322.871984702,93918.9848971228,39519.7147966537,1009658.12165618,17102.2223470655,67515.5278246747,96088.8598063625,23688.4779095758,13452.0141579758,115660.781295634,22803.572736473,85741.4619509772,66912.7382368623,46615.8419566449,70700.0274353299,116422.746940194,67112.1302473832,359903.995281539,121636.918109086,22150.5686129728,99283.4651764774,95328.3055999547,12501.1228652827,23887.8613356869,986971.700695864,17750.9490431323,144996.874338296,796610.424942813,70743.0964887681,93774.0370436349,156856.906268866,133577.03918566,456877.577787265,63145.6293623117,135862.915953881,125341.354932473,126193.265494417,21114.1886756443,142003.256627769,112157.715425581,138301.866247951,89751.8759383034,116026.66447408,78743.2943679265,81402.1744568624,137905.946475959,13433.2999269693,67084.9605376558,110409.867111994,113218.055316295,511377.03059143,42032.7467456368,103373.791850334,66836.7277648522,145888.752826198,14707.1719465109,70288.2748596689,18141.4016625574,43140.4709365988,603638.881835622,15824.2591567437,701149.379269756,18347.8047222129,133960.845079458,87395.1583578094,622349.510380797,60711.3116822596
"Vesnarinone","C22H25N3O4","posi","CD",396.18815,7.148,2625.05291507976,2859.31263981378,2291.85991776842,2853.00527907234,14662.4584260837,2594.01525779865,2717.66723203811,2530.83838097278,2198.91509425766,2168.34355136134,12475.1735493746,6883.98388341371,11897.7026649879,3811.12844356921,15665.5133452351,2983.92474799249,17543.296828103,3560.62809857098,58066.7182407217,17002.7943636447,7197.84775327559,2778.32555219168,9106.99026602807,3963.32686666617,16237.7336321143,7448.72287011161,9000.86547122052,6594.60389732876,4679.39299596053,12882.7867040148,10521.6622590585,14321.6347524435,12757.2864424808,2478.6226977811,16831.7402298419,18948.4167742756,10996.1630240774,15055.0678289773,3442.45874674142,5630.18128345627,5538.49061278462,3436.90921906024,16896.1707726096,8448.0719508819,2457.34311795333,8562.67169174002,9655.05783201761,2654.83517733655,8403.83340910155,14535.2904628612,37126.8336956221,3837.61802436697,2987.88642387544,18364.0546590015,8523.37916599256,3657.0204872229,6470.99406240147,11626.7340248318,9030.94268942829,16287.5774702677,23927.2061817867,2994.12670713627,4125.99732316707,15850.738518387,9772.52530272939,9159.33380862279,17814.1245354673,10596.3906819958,13603.9066950437,10618.5284653141,14578.5003492253,30768.9736757374,7122.10401920185,14507.8905440089,12150.6928337836,35484.8130559413,3464.68483014811,41939.1908762665,12208.5672261069,5433.65175809398,12130.9012376971,2819.74667141538,14200.5328057346,15160.2850495526,11419.6294636415,19066.5671905077,18575.6577402448,20644.2563705802,2997.53579603375,13323.8299848506,12612.0693911417,16968.7128978103,6339.8521492724,28492.3829216946,11191.7650244615,2292.77068765895,6986.23563952372,2544.14228212077,14202.3953199871,16739.7097940226,3982.75418116368,28572.8387968567,2134.20932672326,7713.29161149034,2915.93000415412,2365.36861206547,6983.14879708435,2482.8042432023,13470.4871887744,12791.1490214641,2371.69494573487,2758.38592286687,1733.19668722397,2290.90618222019,2970.16479818478,19105.5866631032,14016.8108009229,14917.1212338713,3679.4696989423,11643.1895534449,9210.04155965735,24155.2913972963,19676.8697810762,15680.2878957461,2450.50273243499,42602.4338539367,21982.8917822582,103575.718521966
"Vicenistatin","C30H48N2O4","posi","CD",501.37243,2.81,2737180.4556704,27929.8851627776,554627.271447134,349995.238648928,1254102.12678733,2441957.45574871,613817.87143311,430200.02777342,2114488.18744242,20104.5021779002,175055.120556418,1956538.10904817,80606.7469224725,40959.3385936647,226554.648506177,87914.4783231388,1052553.29475353,1483877.5614781,181127.220561276,29371.8849644271,98518.9738829071,84497.7970270815,72451.3123945661,84934.0288680277,78407.8468506447,54768.6361134468,65555.0898632873,1748582.38878511,37222.8380109036,1047991.55848057,981146.52570837,1019432.8809548,844766.819261878,111182.411238773,61794.2129622722,46350.0326394961,19811.0759763421,57355.3072883717,736236.977182797,120998.918140649,39622.9756184575,35397.7455204159,1220297.29182033,58568.1697256298,104049.876598384,26102.0704683818,92397.8659265407,708178.706291693,50587.712079037,48123.1310179459,52373.6516825644,56214.72358915,1112956.73941077,307739.795360496,196581.259272299,202616.402876896,338085.809113523,63170.0233441672,75507.7436987204,31432.2111522504,77080.3413911047,109817.493382272,92502.0375956835,75808.9937954466,1017170.65818406,179283.217045026,42658.8993672837,74202.934973595,116191.966953624,212837.652451881,1665043.7216126,33372.9843631471,1017405.5472876,68766.3343661609,710718.888881291,76401.7711506664,114077.835811695,33769.1079832842,1019588.4842192,72312.899533991,64912.7415890324,60204.2782846918,615861.456524897,74837.6497326995,56569.2636540588,951401.875381029,85062.4415045006,208609.651147673,24595.0500077908,75154.5348560151,33188.9568688477,109089.95694719,189683.945661442,33876.3079495685,68540.6910588324,1224151.61701132,752156.384178759,98392.3489317419,23290.3766764864,83361.2376773552,1028735.81190415,968447.53410554,49100.0270699672,32505.6612816147,831143.814742792,943746.76980027,64091.7426782963,1205379.01740413,148757.666013516,654870.846534402,1101111.61696169,156588.567761572,252293.989124088,58428.5266641893,65134.1925961852,1350693.622329,25004.6292648923,28929.6934228827,24884.9881661933,944527.386499494,1065235.82770523,58419.3467902842,97992.9031454894,29564.0429366564,748476.903425328,40045.2497849905,15816.090276679,470699.322266394
"Vigabatrin","C6H11NO2","posi","CD",130.08613,18.426,10350335.1184151,15441442.4225844,4697024.25587315,7612664.32911555,10078640.0941131,2312685.4830333,7294989.78420243,2754215.77038939,751682.810530912,389255.88941451,8250063.50014544,5652041.79887901,3291731.74829366,18336998.826017,4114522.17754262,5340805.44894347,2000415.05183463,10281369.1499261,547748.677726293,4216735.98225032,7071011.2114632,1246869.22206982,12201076.1213889,9381949.0323147,34902792.8636065,2780721.1568785,4028991.4863401,7379778.79080478,7196700.15261052,7508829.81165584,284786.790959776,3253765.94001308,225667.71422168,5386544.05565779,5406846.96013191,11538391.1515778,6802719.61760736,1020079.34436032,6675650.34561003,4149841.18863808,20301920.0857645,19691516.076686,2883920.12996177,2414762.50459073,14678573.9815822,953617.479449742,14307443.3311928,2113772.28574896,9862650.10134826,3343210.31276417,13460328.7752618,2298693.72142308,4096299.54954479,398477.564576363,1975453.30324124,1237433.3526638,5856243.05504164,2544496.895877,968174.097130897,8901296.67977321,7014462.55269137,20045775.6875128,89303.4502668158,2666168.79448004,836686.37668502,3378397.28847142,923066.113328804,3934583.11427345,2952369.40843854,1939441.31519068,762858.181920636,4594737.91608417,1533081.25656282,5512760.90395311,3687601.22427043,4462532.50425835,4358827.48527749,8693354.13170674,16297068.1372244,2061538.08565685,13987540.9741615,1247497.27169946,106768.451753095,3769415.88970012,1171650.34262575,149066.452785409,1757283.98705274,5096468.21950657,4324139.01513616,713953.2766458,4658254.0132208,2407023.61267721,19195567.7939529,4176482.13684187,160000.155205306,7976179.67305619,4399600.68088791,8246212.27103904,601500.307405571,463973.836010692,1471298.97737183,1402188.71538528,988531.783207388,2690244.40332604,168301.39845403,353260.6363621,2248113.41261131,4374798.15671178,3205031.9590087,4754999.83102868,345507.738176196,13068271.0088968,7228215.13357068,157074.075798536,11787882.2563583,5802606.18293128,2157700.59254378,3801591.8402384,20134981.5475289,2362303.74804392,17211653.9212111,5346227.52212205,9648735.80152143,3576287.64998945,15328382.319379,2636157.65188657,4135009.10318923,2560385.18745128
