metabolite_tissue,metabolite,hormone,n_group__Old CD,n_group__Old ID,n_group__Young CD,centroid_metabolite__Old CD,centroid_metabolite__Old ID,centroid_metabolite__Young CD,centroid_hormone__Old CD,centroid_hormone__Old ID,centroid_hormone__Young CD,mean_metabolite__Old CD,mean_metabolite__Old ID,mean_metabolite__Young CD,mean_hormone__Old CD,mean_hormone__Old ID,mean_hormone__Young CD,distance_young_cd_to_old_id,distance_young_cd_to_old_cd,distance_old_id_to_old_cd,young_cd_closer_to_old_id,old_cd_most_separated,clustering_score,correlation_method,n,n_unique_samples,n_before_outlier_filter,n_outlier_removed,removed_samples,removed_for_metabolite,removed_for_hormone,n_cd,n_id,n_old_cd,n_old_id,correlation,p_value,p_adj_bh,old_diet_stratifying,all_diet_stratifying,old_diet_metabolite_cohens_d,old_diet_hormone_cohens_d,all_diet_metabolite_cohens_d,all_diet_hormone_cohens_d,metabolite_min,metabolite_max,hormone_min,hormone_max
Liver,"PC(18:0/18:3(9Z,12Z,15Z))",GIP,3,4,5,-0.09118859095981943,-1.1112065325533358,0.9436783806185661,-0.3520136317183587,-0.6999799477753412,0.7711921372512882,25711518.769589033,18143627.088788025,37285645.98225662,293.11333333333334,183.1375,648.106,2.5272315505594447,1.5272658080080608,1.0777370543332645,FALSE,FALSE,0.6043236551355871,pearson,12,12,12,0,N/A,N/A,N/A,8,4,3,4,0.5987522481061697,0.03968046228145622,0.8286882636905457,TRUE,TRUE,-2.31253545982917,-0.4488960126990766,-2.4045909068166877,-1.169512315049918,14034706.3226678,42462588.6437578,33.18,1104.9
Liver,Dimethylglycine,GIP,3,4,5,-0.06009480218998484,0.8708751885243324,-0.6606432695054731,-0.3520136317183587,-0.6999799477753412,0.7711921372512882,762295.738614319,1111918.5511924895,590649.5637740042,293.11333333333334,183.1375,648.106,2.1236515936112483,1.273675649858188,0.9938740768934885,FALSE,FALSE,0.5997573489408002,pearson,12,12,12,0,N/A,N/A,N/A,8,4,3,4,-0.6573957380747395,0.0201719147449622,0.7795363683109683,TRUE,TRUE,1.0271077393000807,-0.4488960126990766,1.6860115190366298,-1.169512315049918,404382.771242674,1607203.11837443,33.18,1104.9
Liver,"1-hexadecanoyl-2-(5Z,8Z,11Z,14Z-icosatetraenoyl)-sn-glycero-3-phosphoethanolamine",Glucagon,3,4,2,-0.03601196481593999,-0.624049226379918,1.3021163999837482,-0.3061583731231227,0.7275592654473743,-0.9958809712100636,75188.72876709883,38921.86191667655,253540.71516639699,224.83333333333334,339.1925,148.53,2.584639291954446,1.5054251170328223,1.1892686732944018,FALSE,FALSE,0.5824507588811179,pearson,9,9,13,4,2M22;4M1;4M2;4M3,2M22;4M1;4M2;4M3,N/A,5,4,3,4,-0.6726240412676658,0.04712499336445869,0.8447136436918836,TRUE,TRUE,-0.9915132485929068,1.3277781571016114,-1.1985492472284254,1.6929670448681131,16533.7463376965,329581.277162746,88.58,459.23
Muscle,2-Ketobutyric acid,GIP,3,3,5,0.10352026122144949,-1.11119128030387,0.6046026114494615,-0.4708172355458144,-0.6656065046113032,0.681854244094271,4550468.855705187,3323555.8121705865,5179367.911990674,293.11333333333334,233.12333333333333,648.106,2.181650555950753,1.2568751177765005,1.2302304615225088,FALSE,FALSE,0.5761120241498806,pearson,11,11,12,1,2M33,2M33,N/A,8,3,3,3,0.6531883429595853,0.02931307746024679,0.8053673965337975,TRUE,TRUE,-1.3358935061192023,-0.23084952860498784,-1.8317635343146776,-0.960426719371618,2687490.68678534,6541838.79362569,49,1104.9
Liver,pro-met,GLP-1,3,4,5,0.30403277931635225,0.895309005917271,-0.8986668723236277,-0.13343735229005657,0.7457467643623222,-0.5165350001158237,52395.68699899137,84341.48573637198,21703.688508597123,148.54000000000002,228.4175,113.734,2.1935598247242463,1.2622401751745047,1.0595151188714793,FALSE,FALSE,0.5754300206210158,pearson,12,12,13,1,2M33,N/A,2M33,8,4,3,4,0.6872068688672176,0.01354117932237948,0.7718346777285694,TRUE,TRUE,1.4216361713094705,0.7707687524700032,2.275549204627938,1.277845624706336,9003.22479142422,100415.982173896,52.35,354.34
Muscle,Naphthalen-2-amine,GIP,3,4,5,0.10515836613165433,-0.9508690976115208,0.6976002584102279,-0.3520136317183587,-0.6999799477753412,0.7711921372512882,182072.50830073934,117564.70531223403,246138.9845190742,293.11333333333334,183.1375,648.106,2.209479242152856,1.2698734563622127,1.1118788429006603,FALSE,FALSE,0.5747388036670953,pearson,12,12,12,0,N/A,N/A,N/A,8,4,3,4,0.6226196221654622,0.0305920790253894,0.8053673965337975,TRUE,TRUE,-1.2279365865058354,-0.4488960126990766,-2.1364474661934687,-1.169512315049918,42476.8955167667,273131.679693162,33.18,1104.9
Muscle,Glutarimide,GIP,3,4,5,0.37304540656026197,-0.8527224097069137,0.45835068382937333,-0.3520136317183587,-0.6999799477753412,0.7711921372512882,2190437.3296509357,855577.0674517078,2178919.5414481065,293.11333333333334,183.1375,648.106,1.9705988836788704,1.126440495444236,1.2742006500181469,FALSE,FALSE,0.57162343121869,pearson,12,12,12,0,N/A,N/A,N/A,8,4,3,4,0.6111632655464672,0.03474391648707269,0.8246808705942644,TRUE,TRUE,-1.1605558042534792,-0.4488960126990766,-1.2693558391339408,-1.169512315049918,287747.396340883,3792599.06343907,33.18,1104.9
Liver,val-arg,GLP-1,3,4,5,0.2940494157867775,0.8493772921013107,-0.8559314831531106,-0.13343735229005657,0.7457467643623222,-0.5165350001158237,534011.1271261033,865724.2860815055,252240.12173827598,148.54000000000002,228.4175,113.734,2.121658142089294,1.212113804762667,1.0398816092160843,FALSE,FALSE,0.5713049528181966,pearson,12,12,13,1,2M33,N/A,2M33,8,4,3,4,0.6731281889546188,0.01643176221326703,0.7718346777285694,TRUE,TRUE,2.267622999816602,0.7707687524700032,2.7420755926366547,1.277845624706336,53060.7460334469,975772.69885929,52.35,354.34
Muscle,1-(4-Aminobutyl)urea,GIP,3,4,5,0.2694288214953963,-0.8556641719036517,0.5228740446256934,-0.3520136317183587,-0.6999799477753412,0.7711921372512882,1061946.9379895774,672692.3485132742,1175822.9152966335,293.11333333333334,183.1375,648.106,2.0161138157836,1.1514450401883114,1.177673469560174,FALSE,FALSE,0.5711210503960467,pearson,12,12,12,0,N/A,N/A,N/A,8,4,3,4,0.7701169383232351,0.00338625459382877,0.6776185814384534,TRUE,TRUE,-1.2125148664966294,-0.4488960126990766,-1.487520335623284,-1.169512315049918,391414.11809339,1520459.95162825,33.18,1104.9
Liver,Allose,GIP,3,4,5,0.47253927882082636,-0.8853397519497515,0.4247482342672994,-0.3520136317183587,-0.6999799477753412,0.7711921372512882,152137429.55940267,116891083.99002993,152297486.5408614,293.11333333333334,183.1375,648.106,1.9699436122366163,1.124222034736116,1.4017546216498489,FALSE,FALSE,0.570687418539715,pearson,12,12,12,0,N/A,N/A,N/A,8,4,3,4,0.6475375576708332,0.0228112743439442,0.7930738014113843,TRUE,TRUE,-1.77986994773129,-0.4488960126990766,-1.6655885622271152,-1.169512315049918,89492462.8978257,181053888.866318,33.18,1104.9
Muscle,Alchornine,GIP,3,4,5,0.14080316856469943,-0.9413804810703771,0.6686224837174777,-0.3520136317183587,-0.6999799477753412,0.7711921372512882,1674013.8887330366,1003615.5705995939,2197773.1920913598,293.11333333333334,183.1375,648.106,2.180930271784791,1.2410416708938679,1.136750636088567,FALSE,FALSE,0.5690423425955045,pearson,12,12,12,0,N/A,N/A,N/A,8,4,3,4,0.8108928414085614,0.00137330451077037,0.5993076568054627,TRUE,TRUE,-1.203421859853668,-0.4488960126990766,-1.9307025730508585,-1.169512315049918,355973.221966076,2730021.72624243,33.18,1104.9
Muscle,N-Acetyl-1-aspartylglutamic acid,GIP,3,4,5,-7.247075012027185e-4,1.170641013776662,-0.9360779865206146,-0.3520136317183587,-0.6999799477753412,0.7711921372512882,723579.188967246,1204809.9407585575,483156.4618234704,293.11333333333334,183.1375,648.106,2.569554873898426,1.4616692361882224,1.2219567136748666,FALSE,FALSE,0.5688414172570816,pearson,12,12,12,0,N/A,N/A,N/A,8,4,3,4,-0.6154237288769167,0.03315556039327148,0.8089018711398693,TRUE,TRUE,5.2390642423399525,-0.4488960126990766,4.622794661967083,-1.169512315049918,355823.500537096,1258306.84125338,33.18,1104.9
Muscle,Isosorbide Mononitrate,GLP-1,3,4,5,0.28608147442165055,0.7639279899522159,-0.7827912766147584,-0.13343735229005657,0.7457467643623222,-0.5165350001158237,6859184.332425553,8868352.281611465,4263309.896712952,148.54000000000002,228.4175,113.734,1.9964207328375299,1.1354526699417182,1.0006507899254997,FALSE,FALSE,0.5687441786521069,pearson,12,12,13,1,2M33,N/A,2M33,8,4,3,4,0.6280883082127416,0.02874161671552707,0.8053673965337975,TRUE,TRUE,1.2671307995718846,0.7707687524700032,1.8607887002551653,1.277845624706336,1434454.94938102,10757253.8535297,52.35,354.34
Muscle,Nitrosoheptamethyleneimine,GIP,3,4,5,0.14868931091433985,-0.9506293812873562,0.6712899184812833,-0.3520136317183587,-0.6999799477753412,0.7711921372512882,5523466.46254234,3866936.9266082426,6562582.993518428,293.11333333333334,183.1375,648.106,2.189741884041038,1.2388311404206926,1.153075081741998,FALSE,FALSE,0.5657429989577145,pearson,12,12,12,0,N/A,N/A,N/A,8,4,3,4,0.8214892362338319,0.00104903545845167,0.5993076568054627,TRUE,TRUE,-1.2445913922516345,-0.4488960126990766,-1.9724478825157232,-1.169512315049918,2236332.91364237,7823646.8775659,33.18,1104.9
Liver,Diacetyl,GIP,3,4,5,0.43676051641446056,-0.889216811535693,0.4493171393798902,-0.3520136317183587,-0.6999799477753412,0.7711921372512882,18877252.7878324,14676058.014918325,19104364.32001044,293.11333333333334,183.1375,648.106,1.9889747211855864,1.123275953729533,1.3708743309830034,FALSE,FALSE,0.5647512468433845,pearson,12,12,12,0,N/A,N/A,N/A,8,4,3,4,0.6643015761730238,0.01846089060642524,0.7718346777285694,TRUE,TRUE,-1.6740227790898063,-0.4488960126990766,-1.6712871067289417,-1.169512315049918,11247736.8521727,22716939.6946884,33.18,1104.9
Liver,Monomethyl glutaric acid,GIP,3,4,5,0.06836986225962924,-1.0696604769634825,0.8147064642149981,-0.3520136317183587,-0.6999799477753412,0.7711921372512882,269681.3167393683,176940.36645343027,352782.2771776276,293.11333333333334,183.1375,648.106,2.3906455347390887,1.3485583127417895,1.1900393313258761,FALSE,FALSE,0.5640979782010924,pearson,12,12,12,0,N/A,N/A,N/A,8,4,3,4,0.6292937526006863,0.02834484074729431,0.8053673965337975,TRUE,TRUE,-2.0832523435776875,-0.4488960126990766,-2.009397984001893,-1.169512315049918,163436.521085005,469144.795242718,33.18,1104.9
Liver,Gln-Gln,GLP-1,3,4,5,0.2787704275750522,0.7821901592062294,-0.7930143839100183,-0.13343735229005657,0.7457467643623222,-0.5165350001158237,354350.90275959263,513277.7439508195,201739.35854905858,148.54000000000002,228.4175,113.734,2.0185699407224234,1.1381943989933019,1.0131121049367786,FALSE,FALSE,0.5638617597693717,pearson,12,12,13,1,2M33,N/A,2M33,8,4,3,4,0.6463202966093433,0.02315375300564915,0.7938359097329524,TRUE,TRUE,1.4698274753389984,0.7707687524700032,1.9683755821147029,1.277845624706336,50620.2458389169,704302.939685319,52.35,354.34
Liver,Glycerophosphocholine,GIP,3,4,5,-0.1165699976543808,0.9998855710345647,-0.729966458235012,-0.3520136317183587,-0.6999799477753412,0.7711921372512882,131572.36454400027,189788.75436917675,107659.02844643503,293.11333333333334,183.1375,648.106,2.270844632934995,1.2797837384884767,1.1694244712536268,FALSE,FALSE,0.5635716860269726,pearson,12,12,12,0,N/A,N/A,N/A,8,4,3,4,-0.5806434794046018,0.04774952267270747,0.8469873796240301,TRUE,TRUE,1.6462548463299682,-0.4488960126990766,2.3965404089685016,-1.169512315049918,74218.5320275761,220094.843260714,33.18,1104.9
Liver,Bibenzyl,GIP,3,4,5,0.3183088261937984,-0.9001256131784287,0.5291151948264736,-0.3520136317183587,-0.6999799477753412,0.7711921372512882,1166748.2475492693,850362.6473586683,1234423.481348352,293.11333333333334,183.1375,648.106,2.051115937978179,1.1428169251909035,1.2671475999892754,FALSE,FALSE,0.5571683706565111,pearson,12,12,12,0,N/A,N/A,N/A,8,4,3,4,0.6402183179169169,0.02492711706307107,0.802990002341614,TRUE,TRUE,-1.3418051111776208,-0.4488960126990766,-2.016872614304016,-1.169512315049918,451620.899754781,1354368.95252578,33.18,1104.9
Liver,ser-asn,GLP-1,3,4,5,0.2677001021291968,0.8911689540168816,-0.8735552244910242,-0.13343735229005657,0.7457467643623222,-0.5165350001158237,780409.7194335606,1453057.4802182915,329844.4695726506,148.54000000000002,228.4175,113.734,2.1697019793382832,1.2038386637372396,1.0778117276444765,FALSE,FALSE,0.5548405611467373,pearson,12,12,13,1,2M33,N/A,2M33,8,4,3,4,0.6678437492882053,0.01762573697482339,0.7718346777285694,TRUE,TRUE,1.890840195799504,0.7707687524700032,2.69537071423983,1.277845624706336,76843.289058684,1808565.73999308,52.35,354.34
Muscle,6-Phosphonoglucono-D-lactone,GLP-1,3,4,5,-0.7303169051943718,0.6189701490321545,-0.05698597610910063,-0.13343735229005657,0.7457467643623222,-0.5165350001158237,28286.173990064497,101267.09728778625,50887.50199562299,148.54000000000002,228.4175,113.734,1.4318770673664836,0.7746859672360601,1.610447225362297,FALSE,FALSE,0.541028266246953,pearson,12,12,13,1,2M33,N/A,2M33,8,4,3,4,0.6459381042732462,0.02326205021430159,0.7938359097329524,TRUE,TRUE,1.0789819989672076,0.7707687524700032,1.1238829723940038,1.277845624706336,6757.51111783425,221868.444043775,52.35,354.34
Muscle,4-Hydroxy-5-methyl-3-furanone,GLP-1,3,4,5,0.24860801578221797,1.031245711360497,-0.9741613785577242,-0.13343735229005657,0.7457467643623222,-0.5165350001158237,1328772.8014147477,2363471.822226875,456658.543719458,148.54000000000002,228.4175,113.734,2.3696018334792726,1.2813776958820942,1.1770668942391942,FALSE,FALSE,0.5407565430520682,pearson,12,12,13,1,2M33,N/A,2M33,8,4,3,4,0.6057880806305388,0.03682458921048024,0.8254855449604329,TRUE,TRUE,1.3732461367577304,0.7707687524700032,2.415868958524888,1.277845624706336,407916.376812732,3352113.83541988,52.35,354.34
Liver,Homocitrulline,GIP,3,4,5,0.1831727017054717,-1.0627007479906676,0.7402569773692447,-0.3520136317183587,-0.6999799477753412,0.7711921372512882,1390634.5566751112,717368.5896232527,1630218.821375352,293.11333333333334,183.1375,648.106,2.3270160857193463,1.2537679568558635,1.293553713522568,FALSE,FALSE,0.5387878341495386,pearson,12,12,12,0,N/A,N/A,N/A,8,4,3,4,0.7491409485073083,0.00504246957010061,0.7273700474951355,TRUE,TRUE,-1.2921259066622663,-0.4488960126990766,-1.9755684326862224,-1.169512315049918,608272.463724502,2327872.11571454,33.18,1104.9
Liver,"DG(14:0/18:3(9Z,12Z,15Z)/0:0)",GIP,3,4,5,0.2942684615201744,-0.9881758811346968,0.6139796279956463,-0.3520136317183587,-0.6999799477753412,0.7711921372512882,120970.456362703,52264.8239018528,155169.58764292102,293.11333333333334,183.1375,648.106,2.1751435766859872,1.1678212317884116,1.3288130226325117,FALSE,FALSE,0.5368938603895218,pearson,12,12,12,0,N/A,N/A,N/A,8,4,3,4,0.7873168267759306,0.0023682666604323,0.6577404384459886,TRUE,TRUE,-1.3972050752710143,-0.4488960126990766,-1.5695962104195906,-1.169512315049918,20252.9012700175,247487.492664017,33.18,1104.9
Liver,3-sulfopropanediol,GIP,3,4,5,0.15773399349761147,-1.1093949147320437,0.7928755356870625,-0.3520136317183587,-0.6999799477753412,0.7711921372512882,310290.60238734866,182554.35138113674,412775.2537575802,293.11333333333334,183.1375,648.106,2.4047827698774187,1.2903472315859363,1.31403813764348,FALSE,FALSE,0.5365753812564578,pearson,12,12,12,0,N/A,N/A,N/A,8,4,3,4,0.6249963803265215,0.02977762554911712,0.8053673965337975,TRUE,TRUE,-1.917723583684616,-0.4488960126990766,-2.4645523437390007,-1.169512315049918,128810.007727909,469681.158157635,33.18,1104.9
Liver,Behenic acid,GIP,3,3,5,0.06889457345286704,1.1363152845345426,-0.7231259147924602,-0.32929539375923694,-0.9072567622505172,0.7419312936058524,1656875.5531449567,2151699.0302862497,1349423.242413228,293.11333333333334,101.58333333333333,648.106,2.4854260836592896,1.332224856968053,1.2138477325902222,FALSE,FALSE,0.5360146760054196,pearson,11,11,12,1,2M31,2M31,N/A,8,3,3,3,-0.781109978127955,0.00453386816686814,0.6822406588547028,TRUE,TRUE,1.7337867388776638,-0.8161454479980477,2.4414587901871374,-1.4562274710052876,1087080.43114634,2355000.12069695,33.18,1104.9
Muscle,Dimethyl fumarate,GIP,3,4,5,0.49602119461319605,-0.9982854107680963,0.5010156118465594,-0.3520136317183587,-0.6999799477753412,0.7711921372512882,1187779.6147176216,750633.650329694,1177949.281029516,293.11333333333334,183.1375,648.106,2.1005358507235603,1.1232168729369216,1.5342857582590113,FALSE,FALSE,0.5347287324565363,pearson,12,12,12,0,N/A,N/A,N/A,8,4,3,4,0.6037138898744835,0.03765075171731692,0.827402214621848,TRUE,TRUE,-1.8038695974941252,-0.4488960126990766,-2.1678827054695096,-1.169512315049918,453133.161862634,1445662.95633351,33.18,1104.9
Liver,L-Gulonolactone,GIP,3,4,5,0.38782391298271535,-0.9838770512430067,0.5544072932047628,-0.3520136317183587,-0.6999799477753412,0.7711921372512882,7606536.639668417,6212285.099965442,7772128.368460992,293.11333333333334,183.1375,648.106,2.128536123286308,1.1354916212869643,1.4151480814275386,FALSE,FALSE,0.5334612877200535,pearson,12,12,12,0,N/A,N/A,N/A,8,4,3,4,0.6636183649769328,0.01862524887722993,0.7718346777285694,TRUE,TRUE,-1.3648007277083047,-0.4488960126990766,-1.9583143674725043,-1.169512315049918,5338380.41075328,8672104.32354059,33.18,1104.9
Liver,N1-(2-Chlorobenzoyl)-4-[2-nitro-4-(trifluoromethyl)phenyl]piperazine-1-carboxamide,GIP,3,4,5,0.5646871746679774,-1.0582958835681906,0.5078244020537696,-0.3520136317183587,-0.6999799477753412,0.7711921372512882,3449204.0962450337,1439386.458649607,3224721.898025412,293.11333333333334,183.1375,648.106,2.1487391774708744,1.1246441990052103,1.65986582723782,FALSE,FALSE,0.5233972604943834,pearson,12,12,12,0,N/A,N/A,N/A,8,4,3,4,0.5896789999616254,0.04359134513866509,0.8342054032317431,TRUE,TRUE,-2.05982212275779,-0.4488960126990766,-2.3981818745174346,-1.169512315049918,647349.469765931,4379077.82041518,33.18,1104.9
Liver,Citronellyl propionate,GIP,3,3,5,-0.21050785302601652,1.093739827896801,-0.5299391849224676,-0.3919752378927334,-0.7696492883120454,0.6969747157228671,231246.56082143134,440151.26954201603,186032.0052022594,293.11333333333334,169.99333333333334,648.106,2.187994402616504,1.1348340747777002,1.3578290398841366,FALSE,FALSE,0.5186640666999027,pearson,11,11,12,1,2M26,2M26,N/A,8,3,3,3,-0.7070588723986035,0.01496622523448659,0.7718346777285694,TRUE,TRUE,1.4392787234467197,-0.4510528398139309,2.167780248127213,-1.1549310405074908,115794.877929983,621504.799887423,33.18,1104.9
Liver,Glutaminylhistidine,GLP-1,3,4,5,0.20504551577096825,0.857330152882875,-0.8088914317688753,-0.13343735229005657,0.7457467643623222,-0.5165350001158237,371636.94779714936,609211.7848402017,215127.66699642007,148.54000000000002,228.4175,113.734,2.0903706901153805,1.0838966469899476,1.0947328252984998,FALSE,FALSE,0.5185188694595219,pearson,12,12,13,1,2M33,N/A,2M33,8,4,3,4,0.7137331227746762,0.00913798000010051,0.7718346777285694,TRUE,TRUE,1.984845002637482,0.7707687524700032,2.368498024848761,1.277845624706336,59755.5705390243,790307.215689015,52.35,354.34
Muscle,Valylproline,GIP,3,4,5,0.1968928668333586,-1.173846002626615,0.8209410820012659,-0.3520136317183587,-0.6999799477753412,0.7711921372512882,2219001.23935998,1448275.5395926326,2643664.559912426,293.11333333333334,183.1375,648.106,2.478613083310867,1.284923100539852,1.4142155441652713,FALSE,FALSE,0.5184040660446628,pearson,12,12,12,0,N/A,N/A,N/A,8,4,3,4,0.620349617608149,0.03138479232523959,0.8053673965337975,TRUE,TRUE,-2.330780879288847,-0.4488960126990766,-2.821789545076509,-1.169512315049918,1391917.80561883,3044166.47993168,33.18,1104.9
Liver,"5-(2-Thienyl)-3,4,7,7a-tetrahydrocyclopenta[b]pyran-6(2H)-one",GIP,3,4,5,0.30758311623427703,-1.0698215727139244,0.6713073884305574,-0.3520136317183587,-0.6999799477753412,0.7711921372512882,2247833.0525270565,1555564.1263658176,2499730.264354412,293.11333333333334,183.1375,648.106,2.279446723022423,1.1806297241859574,1.420677385702595,FALSE,FALSE,0.5179457419476364,pearson,12,12,12,0,N/A,N/A,N/A,8,4,3,4,0.6737759540791374,0.01628960809866506,0.7718346777285694,TRUE,TRUE,-2.071029093903056,-0.4488960126990766,-2.4401705783433116,-1.169512315049918,1165569.56896774,2870875.54410334,33.18,1104.9
Liver,2-Hydroxyethanesulfonate,GIP,3,4,5,0.24076751630150153,-1.1418001776790014,0.7689796323623033,-0.3520136317183587,-0.6999799477753412,0.7711921372512882,85624130.72334526,42802461.2375743,111801815.06092077,293.11333333333334,183.1375,648.106,2.4115196010447613,1.2412087813901922,1.4256836905670323,FALSE,FALSE,0.5146998518496195,pearson,12,12,12,0,N/A,N/A,N/A,8,4,3,4,0.6369162953887735,0.02592678517508105,0.802990002341614,TRUE,TRUE,-2.3345239711441668,-0.4488960126990766,-2.7748726651236715,-1.169512315049918,24152243.3258532,139802096.67292,33.18,1104.9
Muscle,L-Acetylcarnitine,GIP,3,4,5,0.3659102912972117,-1.0833948398687514,0.6471696971166618,-0.3520136317183587,-0.6999799477753412,0.7711921372512882,585775762.0689213,390131880.43496525,619012352.2238082,293.11333333333334,183.1375,648.106,2.27138744392786,1.1578851639124692,1.490491838399076,FALSE,FALSE,0.5097699941099278,pearson,12,12,12,0,N/A,N/A,N/A,8,4,3,4,0.6287354844700606,0.02852810204289846,0.8053673965337975,TRUE,TRUE,-1.839087654410798,-0.4488960126990766,-2.4266032525947923,-1.169512315049918,336033458.836368,717126896.409151,33.18,1104.9
Liver,"3-Methoxyestra-1,3,5(10),16-tetraene",GIP,3,4,5,0.3831111025060414,-1.0882329106657205,0.6407196670289553,-0.3520136317183587,-0.6999799477753412,0.7711921372512882,947869.359954016,811339.1111401818,974609.5493742976,293.11333333333334,183.1375,648.106,2.27015953617332,1.1523685920582234,1.5119304753217504,FALSE,FALSE,0.5076156867815141,pearson,12,12,12,0,N/A,N/A,N/A,8,4,3,4,0.6716756889989134,0.01675382967809335,0.7718346777285694,TRUE,TRUE,-2.2733725360047723,-0.4488960126990766,-2.521772764057745,-1.169512315049918,733302.469027502,1086631.15946397,33.18,1104.9
Liver,acetyltaurine,GIP,3,4,5,0.3997083105258078,-1.0979897061336445,0.638566778591424,-0.3520136317183587,-0.6999799477753412,0.7711921372512882,1266050.4598804542,708264.9548512305,1363702.514142778,293.11333333333334,183.1375,648.106,2.2759560031780683,1.1483225013964278,1.5375889913159253,FALSE,FALSE,0.5045451229254647,pearson,12,12,12,0,N/A,N/A,N/A,8,4,3,4,0.6567159284615938,0.02034638867872138,0.7816147382241978,TRUE,TRUE,-1.874122914105253,-0.4488960126990766,-2.692169882757371,-1.169512315049918,468326.895339585,1491033.52019646,33.18,1104.9
Liver,"1-(1,2,3,4,5-Pentahydroxypent-1-yl)-1,2,3,4-tetrahydro-beta-carboline-3-carboxylate",GIP,3,4,5,-0.34109457513995556,1.137723935581491,-0.7055224033811999,-0.3520136317183587,-0.6999799477753412,0.7711921372512882,288040.1979957557,425239.1097895253,257129.3985531532,293.11333333333334,183.1375,648.106,2.3583690062967166,1.1808466629682812,1.5192053003997401,FALSE,FALSE,0.5007047920895691,pearson,12,12,12,0,N/A,N/A,N/A,8,4,3,4,-0.7347265591164024,0.00649248505323162,0.7584310403709481,TRUE,TRUE,2.0813816464464945,-0.4488960126990766,3.0663392608164353,-1.169512315049918,214875.628781435,524581.845791182,33.18,1104.9
Liver,APM,GIP,3,4,5,0.30506613260905024,-1.1917142560187692,0.7703317252495874,-0.3520136317183587,-0.6999799477753412,0.7711921372512882,530571.175589948,176561.14723438976,805293.0493418449,293.11333333333334,183.1375,648.106,2.4523400531681796,1.2157562548232461,1.5366951841178895,FALSE,FALSE,0.49575353681175244,pearson,12,12,12,0,N/A,N/A,N/A,8,4,3,4,0.7091111988694567,0.0098147422522709,0.7718346777285694,TRUE,TRUE,-4.78978704344059,-0.4488960126990766,-2.4447675861495526,-1.169512315049918,100331.5836145,1052479.4308574,33.18,1104.9
Liver,Glycylglutamine,GLP-1,3,4,5,0.16586459166420725,0.9039509032262344,-0.8226794775795054,-0.13343735229005657,0.7457467643623222,-0.5165350001158237,509508.489406477,866869.6762880435,291160.9696354164,148.54000000000002,228.4175,113.734,2.1388332625184776,1.0601807320483398,1.1479268767169193,FALSE,FALSE,0.49568180494816894,pearson,12,12,13,1,2M33,N/A,2M33,8,4,3,4,0.6753105672299184,0.01595644217832839,0.7718346777285694,TRUE,TRUE,1.7077143596094486,0.7707687524700032,2.4463948670783275,1.277845624706336,101833.259748252,1190261.55506399,52.35,354.34
Liver,asn-val,GLP-1,3,4,5,0.1660375898158744,0.875015410363901,-0.7996348821806504,-0.13343735229005657,0.7457467643623222,-0.5165350001158237,42793.0286538196,71851.6123927219,26184.991942954322,148.54000000000002,228.4175,113.734,2.097095337664364,1.038887448639897,1.12943094565487,FALSE,FALSE,0.49539352359485755,pearson,12,12,13,1,2M33,N/A,2M33,8,4,3,4,0.7457330468439344,0.00536066782537977,0.7419230451409876,TRUE,TRUE,1.2119256978865405,0.7707687524700032,1.8407428407912243,1.277845624706336,10157.6669231222,115088.548942587,52.35,354.34
Liver,N-Acetyl-L-alanine,GLP-1,3,4,5,0.14782425417877282,0.9348419539364975,-0.8365681156564718,-0.13343735229005657,0.7457467643623222,-0.5165350001158237,2293971.393280723,3286444.93475021,1539664.200779392,148.54000000000002,228.4175,113.734,2.175143417705929,1.056310629293999,1.1799837162883917,FALSE,FALSE,0.48562803753329714,pearson,12,12,13,1,2M33,N/A,2M33,8,4,3,4,0.6119198988511224,0.03445793982571539,0.8245266476332601,TRUE,TRUE,1.5553892492598351,0.7707687524700032,2.2591389693761696,1.277845624706336,1002178.5498959,3862388.54566304,52.35,354.34
Liver,N-Palmitoyl tyrosine,Glucagon,3,5,5,0.394883633986352,-0.5248907154555126,0.28796053506370267,-0.3466213775997461,0.1731868802033664,0.03478594635648152,15618785.001693837,7660208.740342693,19002302.778191995,224.83333333333334,306.004,284.392,0.824549558219724,0.3961112165171209,1.0564967954383546,FALSE,FALSE,0.4803970999297608,pearson,13,13,13,0,N/A,N/A,N/A,8,5,3,5,0.5676856232065361,0.04300039650123777,0.8342054032317431,TRUE,TRUE,-1.1056380801073922,0.8177262978081293,-1.0650687563204857,0.2722258385029136,784422.206349647,31242676.6394712,88.58,661.43
Liver,Fluoxetine,GLP-1,3,4,5,0.12309662177660737,0.8436533871758465,-0.7487806828066423,-0.13343735229005657,0.7457467643623222,-0.5165350001158237,236751.42077576733,342742.2615564495,156503.2285745207,148.54000000000002,228.4175,113.734,2.0320436806759483,0.9523307419258229,1.1367351332374829,FALSE,FALSE,0.468656629275329,pearson,12,12,13,1,2M33,N/A,2M33,8,4,3,4,0.5814624663793216,0.04736155100021395,0.8447838782623683,TRUE,TRUE,1.7520801366975591,0.7707687524700032,2.148772971093046,1.277845624706336,58726.2269192915,386811.898039637,52.35,354.34
